item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q11944292,Quintus Naevius Matho,Quintus,Naevius,Matho,Naevii,masculin,,http://www.wikidata.org/entity/Q1747689,t611255050,t611255014,t611254910,t611254874
http://www.wikidata.org/entity/Q11948158,Tiberius Sempronius Blaesus,Tiberius,Sempronius,Blaesus,Sempronii,masculin,-0300-01-01T00:00:00Z,t46835910,-0216-01-01T00:00:00Z,http://www.wikidata.org/entity/Q181238,http://www.wikidata.org/entity/Q451265,t46835797
http://www.wikidata.org/entity/Q11951812,Tiberius Sempronius Gracchus,Tiberius,Sempronius,Gracchus,Sempronii,masculin,-0300-01-01T00:00:00Z,t2249437441,-0195-01-01T00:00:00Z,t2249437445,t2249437444,t2249437438
http://www.wikidata.org/entity/Q11951974,Titus Fonteius Crassus,Titus,Fonteius,Crassus,Fonteii,masculin,,http://www.wikidata.org/entity/Q1747689,t611255144,t611255001,t611254878,t611254930
http://www.wikidata.org/entity/Q11951991,Titus Quintilius Varus,Titus,Quinctilius,Varus,Quinctilii,masculin,,http://www.wikidata.org/entity/Q1747689,t2254345405,t2254345400,t2254345407,t2254345404
http://www.wikidata.org/entity/Q11951994,Titus Quinctius Flamininus,Titus,Quinctius,Flamininus,Quinctii,masculin,,http://www.wikidata.org/entity/Q1747689,t332985441,t332985590,t332985767,t332985681
http://www.wikidata.org/entity/Q12129786,Lucius Cornelius Lentulus,Lucius,Cornelius,Lentulus,Cornelii,masculin,-0244-01-01T00:00:00Z,,t333379494,,http://www.wikidata.org/entity/Q2005427,
http://www.wikidata.org/entity/Q12271113,Aulus Cornelius Mammula,Aulus,Cornelius,Mammula,Cornelii,masculin,,http://www.wikidata.org/entity/Q1747689,t1159612841,t1159612729,t1159612730,t1159612782
http://www.wikidata.org/entity/Q12271122,Aulus Hostilius Cato,Aulus,Hostilius,Cato,Hostilii,masculin,-0300-01-01T00:00:00Z,t1430965395,-0200-01-01T00:00:00Z,t1430965417,http://www.wikidata.org/entity/Q97489697,t1430965369
http://www.wikidata.org/entity/Q12272235,Appius Claudius Centho,Appius,Claudius,Centho,Claudii,masculin,,http://www.wikidata.org/entity/Q1747689,t1159612795,t1159612776,t1159612794,t1159612775
http://www.wikidata.org/entity/Q12276045,Gaius Sulpicius Galba,Caius,Sulpicius,Galba,Sulpicii,masculin,,,,,http://www.wikidata.org/entity/Q11923662,
http://www.wikidata.org/entity/Q12284865,Livius,t2240711339,Livius,,Livii,masculin,,,,,,
http://www.wikidata.org/entity/Q12285174,Lucius Villius Annalis,Lucius,Villius,Annalis,Villii,masculin,,http://www.wikidata.org/entity/Q1747689,t1701280920,t1701280877,t1701280760,t1701280758
http://www.wikidata.org/entity/Q12285248,Lucius Postumius Tempsanus,Lucius,Postumius,Tempsanus,Postumii,masculin,,http://www.wikidata.org/entity/Q1747689,t1970103502,t1970103509,t1970103482,t1970103618
http://www.wikidata.org/entity/Q12286050,Marcus Antonius,Marcus,Antonius,,Antonii,masculin,-0200-01-01T00:00:00Z,t1970103474,t1970103590,t1970103556,t1970103620,t1970103481
http://www.wikidata.org/entity/Q12286111,Marcus Metilius,Marcus,Metilius,,Metilii,masculin,,,,,,
http://www.wikidata.org/entity/Q12289911,Papiria,,Papiria,,Papirii,féminin,-0214-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0158-01-01T00:00:00Z,t2263999744,http://www.wikidata.org/entity/Q715490,t2263999749
http://www.wikidata.org/entity/Q12296325,Tiberius Sempronius,Tiberius,Sempronius,,Sempronii,masculin,t333620045,t333620004,-0200-01-01T00:00:00Z,t333619972,t333619984,t333620072
http://www.wikidata.org/entity/Q15457390,Lucius Porcius Licinus,Lucius,Porcius,Licinus,Porcii,masculin,,,,,http://www.wikidata.org/entity/Q1873641,
http://www.wikidata.org/entity/Q15613240,Marcus Caecilius Denter,Marcus,Caecilius,Denter,Caecilii,masculin,,http://www.wikidata.org/entity/Q1747689,t1167156865,t1167156874,t1167156877,t1167156879
http://www.wikidata.org/entity/Q15733150,Servius Cornelius Lentulus,,,,,masculin,,,,,http://www.wikidata.org/entity/Q921791,
http://www.wikidata.org/entity/Q15733166,Publius Cornelius Lentulus,Publius,Cornelius,Lentulus,Cornelii,masculin,-0167-01-01T00:00:00Z,,t619773254,,http://www.wikidata.org/entity/Q568003,
http://www.wikidata.org/entity/Q16166923,Lucius Anicius Gallus,Lucius,Anicius,Gallus,Anicii,masculin,,http://www.wikidata.org/entity/Q1747689,t1978812242,t1978812246,t1978812315,t1978812269
http://www.wikidata.org/entity/Q16167119,Annius,t56964732,Annius,,Annii,masculin,,http://www.wikidata.org/entity/Q1747689,t56964736,t56964722,t56964769,t56964695
http://www.wikidata.org/entity/Q16168803,Gaius Appuleius Saturninus,Caius,Appuleius,Saturninus,Appuleii,masculin,,http://www.wikidata.org/entity/Q1747689,t1978812250,t1978812233,t1978812293,t1978812297
http://www.wikidata.org/entity/Q16170057,Ariston de Rhodes,,,,,masculin,t1439793483,http://www.wikidata.org/entity/Q43048,-0200-01-01T00:00:00Z,t1439793509,t1439793542,t1439793501
