item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q730905,Publius Curiatius Fistus Trigeminus,Publius,Curiatius,,Curiatii,masculin,-0500-01-01T00:00:00Z,Rome antique,,Rome antique,t2258377424,t2258377411
http://www.wikidata.org/entity/Q730955,Publius Galerius Trachalus,Marcus,Galerius,,Galerii,masculin,0100-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q18816368,
http://www.wikidata.org/entity/Q156778,Nero Claudius Drusus,Decimus,Claudius,Nero,Claudii,masculin,-0037-01-14T00:00:00Z,Rome,-0008-09-14T00:00:00Z,Germanie,http://www.wikidata.org/entity/Q342512,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q156778,Nero Claudius Drusus,Nero,Claudius,Nero,Claudii,masculin,-0037-01-14T00:00:00Z,Rome,-0008-09-14T00:00:00Z,Germanie,http://www.wikidata.org/entity/Q342512,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q2039,Tite-Live,Titus,Livius,,Livii,masculin,-0058-01-01T00:00:00Z,Padoue,0017-01-01T00:00:00Z,Padoue,,
http://www.wikidata.org/entity/Q2054,Sénèque,Lucius,Annaeus,,Annaei,masculin,-0003-01-01T00:00:00Z,Cordoue,0065-04-10T00:00:00Z,Rome,http://www.wikidata.org/entity/Q273671,http://www.wikidata.org/entity/Q11926234
http://www.wikidata.org/entity/Q285693,Ossius de Cordoue,,,,,masculin,0256-01-01T00:00:00Z,Cordoue,0357-01-01T00:00:00Z,Sirmium,,
http://www.wikidata.org/entity/Q285755,Publius Cornelius Scipio Nasica Serapio,Publius,Cornelius,Scipio,Cornelii,masculin,-0182-01-01T00:00:00Z,Rome,-0131-01-01T00:00:00Z,Pergame,http://www.wikidata.org/entity/Q503320,http://www.wikidata.org/entity/Q5171151
http://www.wikidata.org/entity/Q285755,Publius Cornelius Scipio Nasica Serapio,Publius,Cornelius,Nasica,Cornelii,masculin,-0182-01-01T00:00:00Z,Rome,-0131-01-01T00:00:00Z,Pergame,http://www.wikidata.org/entity/Q503320,http://www.wikidata.org/entity/Q5171151
http://www.wikidata.org/entity/Q829932,Ferrutius,,,,,masculin,0301-01-01T00:00:00Z,,0400-01-01T00:00:00Z,Mayence,,
http://www.wikidata.org/entity/Q833516,Criton d'Héraclée,Titus,Statilius,,Statilii,masculin,0050-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q833542,Lampride,t2285732579,Aelius,,Aelii,masculin,0400-01-01T00:00:00Z,,0400-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q833663,Herennius Senecio,t2218488059,Herennius,Senecio,Herennii,masculin,0050-01-01T00:00:00Z,Bétique,0093-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q928906,Marcus Magrius Bassus,Marcus,,,,masculin,0300-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q929275,Macaire de Jérusalem,,,,,masculin,0333-01-01T00:00:00Z,,t2258700930,,,
http://www.wikidata.org/entity/Q929472,Publius Licinius Crassus Dives,Publius,Licinius,Crassus,Licinii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0182-01-01T00:00:00Z,t2258867404,http://www.wikidata.org/entity/Q29516851,t2258867425
http://www.wikidata.org/entity/Q929472,Publius Licinius Crassus Dives,Publius,Licinius,Dives,Licinii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0182-01-01T00:00:00Z,t2258867404,http://www.wikidata.org/entity/Q29516851,t2258867425
http://www.wikidata.org/entity/Q929498,Quintus Caecilius Metellus,Quintus,Caecilius,Metellus,Caecilii,masculin,-0249-01-01T00:00:00Z,Rome antique,-0174-01-01T00:00:00Z,t2258799314,http://www.wikidata.org/entity/Q359810,t2258799318
http://www.wikidata.org/entity/Q929593,Quintus Marcius Rex,Quintus,Marcius,Rex,Marcii,masculin,-0150-01-01T00:00:00Z,Rome antique,t2258865514,t2258865527,http://www.wikidata.org/entity/Q1872296,t2258865517
http://www.wikidata.org/entity/Q929627,Caius Junius Bubulcus Brutus,Caius,Junius,Brutus,Junii,masculin,-0400-01-01T00:00:00Z,Rome,-0360-01-01T00:00:00Z,t2258834714,t2258834709,t2258834724
http://www.wikidata.org/entity/Q929785,Quintus Gavius Fulvius Proculus,Quintus,Fulvius,,Fulvii,masculin,0200-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q929900,Junius Bassus,,Junius,,Junii,masculin,0317-06-01T00:00:00Z,,0359-08-25T00:00:00Z,Rome,http://www.wikidata.org/entity/Q646191,
http://www.wikidata.org/entity/Q930459,Flavius Merobaudes,,Flavius,,Flavii,masculin,0401-01-01T00:00:00Z,Bétique,0500-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q930850,Lucius Aemilius Barbula,Lucius,Aemilius,,Aemilii,masculin,-0400-01-01T00:00:00Z,Rome antique,-0360-01-01T00:00:00Z,t2258873847,http://www.wikidata.org/entity/Q1232881,t2258873853
http://www.wikidata.org/entity/Q931802,Varus le Jeune,Publius,Quinctilius,Varus,Quinctilii,masculin,0004-01-01T00:00:00Z,,0027-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q214765,http://www.wikidata.org/entity/Q449587
http://www.wikidata.org/entity/Q932714,Fulgence le Mythographe,,Fabius,,Fabii,masculin,0401-01-01T00:00:00Z,,0600-01-01T00:00:00Z,Afrique,,
http://www.wikidata.org/entity/Q933792,Quintus Serenus Sammonicus,Quintus,,,,masculin,0200-01-01T00:00:00Z,Pergame,0212-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q934244,Porphyrion,,Pomponius,,Pomponii,masculin,0201-01-01T00:00:00Z,,0201-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q934699,Lucius Cornelius Lentulus Caudinus,Lucius,Cornelius,Caudinus,Cornelii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0212-01-01T00:00:00Z,t2258888705,http://www.wikidata.org/entity/Q1371755,t2258888703
http://www.wikidata.org/entity/Q934699,Lucius Cornelius Lentulus Caudinus,Lucius,Cornelius,Lentulus,Cornelii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0212-01-01T00:00:00Z,t2258888705,http://www.wikidata.org/entity/Q1371755,t2258888703
http://www.wikidata.org/entity/Q935315,Gaius Marcius Rutilus,Caius,Marcius,,Marcii,masculin,-0350-01-01T00:00:00Z,Rome,-0350-01-01T00:00:00Z,t2258814682,t2258814689,t2258814678
