item,occupationLabel
http://www.wikidata.org/entity/Q5517417,
http://www.wikidata.org/entity/Q5517418,orateur
http://www.wikidata.org/entity/Q5517419,personnalité politique
http://www.wikidata.org/entity/Q5517422,militaire
http://www.wikidata.org/entity/Q5517422,personnalité politique
http://www.wikidata.org/entity/Q5517426,militaire
http://www.wikidata.org/entity/Q5517427,personnalité politique de fiction
http://www.wikidata.org/entity/Q5517429,
http://www.wikidata.org/entity/Q5517432,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5517435,diplomate
http://www.wikidata.org/entity/Q5517435,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5517437,monarque
http://www.wikidata.org/entity/Q5517438,fonctionnaire
http://www.wikidata.org/entity/Q5517440,personnalité politique
http://www.wikidata.org/entity/Q5517441,
http://www.wikidata.org/entity/Q5517443,
http://www.wikidata.org/entity/Q5517444,
http://www.wikidata.org/entity/Q5517445,
http://www.wikidata.org/entity/Q5517446,
http://www.wikidata.org/entity/Q5517447,
http://www.wikidata.org/entity/Q5517453,consul
http://www.wikidata.org/entity/Q5517453,proconsul
http://www.wikidata.org/entity/Q5517454,
http://www.wikidata.org/entity/Q5517469,
http://www.wikidata.org/entity/Q5517473,
http://www.wikidata.org/entity/Q5517477,personnalité politique
http://www.wikidata.org/entity/Q5517477,juriste
http://www.wikidata.org/entity/Q5517478,orateur
http://www.wikidata.org/entity/Q5517482,ancient Roman diplomat
http://www.wikidata.org/entity/Q5517487,prêtre
http://www.wikidata.org/entity/Q5517487,personnalité politique
http://www.wikidata.org/entity/Q5597732,militaire
http://www.wikidata.org/entity/Q5655743,rhéteur
http://www.wikidata.org/entity/Q5656172,poète
http://www.wikidata.org/entity/Q5666614,
http://www.wikidata.org/entity/Q5681844,orateur
http://www.wikidata.org/entity/Q5759140,personnalité politique
http://www.wikidata.org/entity/Q5759141,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5759145,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5759145,militaire
http://www.wikidata.org/entity/Q5759246,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5759246,militaire
http://www.wikidata.org/entity/Q5760226,écrivain
http://www.wikidata.org/entity/Q5804783,personnalité politique
http://www.wikidata.org/entity/Q5876471,homme politique de la Rome antique
http://www.wikidata.org/entity/Q5876471,militaire
http://www.wikidata.org/entity/Q2055853,
http://www.wikidata.org/entity/Q2057293,
http://www.wikidata.org/entity/Q2062146,marchand
http://www.wikidata.org/entity/Q2062364,prêtre
http://www.wikidata.org/entity/Q2064913,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2064913,militaire
http://www.wikidata.org/entity/Q2066659,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2066659,militaire
http://www.wikidata.org/entity/Q2068391,aristocrate
http://www.wikidata.org/entity/Q2071680,sage-femme
http://www.wikidata.org/entity/Q2073318,
http://www.wikidata.org/entity/Q2074676,prêtre
http://www.wikidata.org/entity/Q2077941,
http://www.wikidata.org/entity/Q2081542,militaire
http://www.wikidata.org/entity/Q2092277,prêtre catholique
http://www.wikidata.org/entity/Q2103471,
http://www.wikidata.org/entity/Q2104389,
http://www.wikidata.org/entity/Q2111068,militaire
http://www.wikidata.org/entity/Q2111068,personnalité politique
http://www.wikidata.org/entity/Q2111953,
http://www.wikidata.org/entity/Q2116427,peintre
http://www.wikidata.org/entity/Q2116439,militaire
http://www.wikidata.org/entity/Q2116456,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2116456,militaire
http://www.wikidata.org/entity/Q2116466,personnalité politique
http://www.wikidata.org/entity/Q2116482,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2116482,militaire
http://www.wikidata.org/entity/Q2116486,personnalité politique
http://www.wikidata.org/entity/Q2116502,
http://www.wikidata.org/entity/Q2116505,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2116505,militaire
http://www.wikidata.org/entity/Q2116539,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2116553,personnalité politique
http://www.wikidata.org/entity/Q2123334,historien
http://www.wikidata.org/entity/Q2123336,
http://www.wikidata.org/entity/Q2123348,légat
http://www.wikidata.org/entity/Q2123353,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2123361,
http://www.wikidata.org/entity/Q2123363,personnalité politique
http://www.wikidata.org/entity/Q2123365,
http://www.wikidata.org/entity/Q2123367,personnalité politique
http://www.wikidata.org/entity/Q2123376,
http://www.wikidata.org/entity/Q2123392,militaire
http://www.wikidata.org/entity/Q2123399,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2123399,militaire
http://www.wikidata.org/entity/Q2123402,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2123411,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2123411,militaire
http://www.wikidata.org/entity/Q2123414,militaire
http://www.wikidata.org/entity/Q2126654,
http://www.wikidata.org/entity/Q2138035,légat de légion
http://www.wikidata.org/entity/Q2138035,militaire
http://www.wikidata.org/entity/Q2138352,
http://www.wikidata.org/entity/Q2142772,soldat
http://www.wikidata.org/entity/Q2165262,militaire
http://www.wikidata.org/entity/Q2165262,personnalité politique
http://www.wikidata.org/entity/Q2171665,
http://www.wikidata.org/entity/Q2174759,personnalité politique
http://www.wikidata.org/entity/Q2175504,personnalité politique
http://www.wikidata.org/entity/Q2176682,
http://www.wikidata.org/entity/Q2177854,soldat
http://www.wikidata.org/entity/Q2182480,
http://www.wikidata.org/entity/Q2210015,militaire
http://www.wikidata.org/entity/Q2210015,officier
http://www.wikidata.org/entity/Q2210015,chef militaire
http://www.wikidata.org/entity/Q2225835,militaire
http://www.wikidata.org/entity/Q2236673,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2236673,militaire
http://www.wikidata.org/entity/Q2238137,diplomate
http://www.wikidata.org/entity/Q2238137,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2240081,écrivain
http://www.wikidata.org/entity/Q2240081,poète
http://www.wikidata.org/entity/Q2240081,dramaturge
http://www.wikidata.org/entity/Q2248247,linguiste
http://www.wikidata.org/entity/Q2265969,militaire
http://www.wikidata.org/entity/Q2265969,personnalité politique
http://www.wikidata.org/entity/Q2268436,
http://www.wikidata.org/entity/Q2269678,personnalité politique
http://www.wikidata.org/entity/Q2270111,prêtre catholique
http://www.wikidata.org/entity/Q2271381,personnalité politique
http://www.wikidata.org/entity/Q2271852,personnalité politique
http://www.wikidata.org/entity/Q2271852,diplomate
http://www.wikidata.org/entity/Q2274307,personnalité politique
http://www.wikidata.org/entity/Q2274319,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2274948,écrivain
http://www.wikidata.org/entity/Q2274948,sophiste
http://www.wikidata.org/entity/Q2274948,philosophe
http://www.wikidata.org/entity/Q2274948,orateur
http://www.wikidata.org/entity/Q2275435,
http://www.wikidata.org/entity/Q2275573,homme politique de la Rome antique
http://www.wikidata.org/entity/Q2275575,
http://www.wikidata.org/entity/Q2275586,chef militaire
http://www.wikidata.org/entity/Q2275596,personnalité politique
http://www.wikidata.org/entity/Q2275596,receveur des finances
http://www.wikidata.org/entity/Q2275596,soldat
http://www.wikidata.org/entity/Q2280204,personnalité politique
http://www.wikidata.org/entity/Q2280783,personnalité politique
http://www.wikidata.org/entity/Q2280800,personnalité politique
http://www.wikidata.org/entity/Q2280870,prêtre
http://www.wikidata.org/entity/Q2289711,personnalité politique
http://www.wikidata.org/entity/Q12285177,personnalité politique
http://www.wikidata.org/entity/Q12285178,
http://www.wikidata.org/entity/Q12285179,
http://www.wikidata.org/entity/Q12285180,personnalité politique
http://www.wikidata.org/entity/Q12285182,personnalité politique
http://www.wikidata.org/entity/Q12285183,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285184,
http://www.wikidata.org/entity/Q12285185,personnalité politique
http://www.wikidata.org/entity/Q12285186,historien
http://www.wikidata.org/entity/Q12285187,
http://www.wikidata.org/entity/Q12285189,fonctionnaire
http://www.wikidata.org/entity/Q12285190,
http://www.wikidata.org/entity/Q12285191,philosophe
http://www.wikidata.org/entity/Q12285193,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285194,personnalité politique
http://www.wikidata.org/entity/Q12285196,personnalité politique
http://www.wikidata.org/entity/Q12285197,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285199,personnalité politique
http://www.wikidata.org/entity/Q12285200,
http://www.wikidata.org/entity/Q12285201,
http://www.wikidata.org/entity/Q12285202,
http://www.wikidata.org/entity/Q12285203,
http://www.wikidata.org/entity/Q12285205,
http://www.wikidata.org/entity/Q12285206,
http://www.wikidata.org/entity/Q12285207,
http://www.wikidata.org/entity/Q12285208,
http://www.wikidata.org/entity/Q12285209,
http://www.wikidata.org/entity/Q12285214,
http://www.wikidata.org/entity/Q12285215,personnalité politique
http://www.wikidata.org/entity/Q12285216,chef militaire
http://www.wikidata.org/entity/Q12285217,orateur
http://www.wikidata.org/entity/Q12285218,
http://www.wikidata.org/entity/Q12285221,
http://www.wikidata.org/entity/Q12285222,
http://www.wikidata.org/entity/Q12285223,
http://www.wikidata.org/entity/Q12285224,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285226,
http://www.wikidata.org/entity/Q12285227,personnalité politique
http://www.wikidata.org/entity/Q12285229,
http://www.wikidata.org/entity/Q12285230,
http://www.wikidata.org/entity/Q12285232,
http://www.wikidata.org/entity/Q12285233,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285235,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285237,
http://www.wikidata.org/entity/Q12285238,
http://www.wikidata.org/entity/Q12285239,
http://www.wikidata.org/entity/Q12285242,
http://www.wikidata.org/entity/Q12285243,
http://www.wikidata.org/entity/Q12285245,
http://www.wikidata.org/entity/Q12285246,
http://www.wikidata.org/entity/Q12285247,
http://www.wikidata.org/entity/Q12285248,militaire
http://www.wikidata.org/entity/Q12285249,
http://www.wikidata.org/entity/Q12285251,
http://www.wikidata.org/entity/Q12285253,
http://www.wikidata.org/entity/Q12285254,
http://www.wikidata.org/entity/Q12285256,
http://www.wikidata.org/entity/Q12285257,
http://www.wikidata.org/entity/Q12285258,
http://www.wikidata.org/entity/Q12285259,
http://www.wikidata.org/entity/Q12285261,
http://www.wikidata.org/entity/Q12285263,personnalité politique
http://www.wikidata.org/entity/Q12285264,
http://www.wikidata.org/entity/Q12285265,chef militaire
http://www.wikidata.org/entity/Q12285266,personnalité politique
http://www.wikidata.org/entity/Q12285268,sénateur romain
http://www.wikidata.org/entity/Q12285269,
http://www.wikidata.org/entity/Q12285270,
http://www.wikidata.org/entity/Q12285271,
http://www.wikidata.org/entity/Q12285272,
http://www.wikidata.org/entity/Q12285274,chef militaire
http://www.wikidata.org/entity/Q12285276,
http://www.wikidata.org/entity/Q12285277,
http://www.wikidata.org/entity/Q12285279,
http://www.wikidata.org/entity/Q12285280,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285281,personnalité politique
http://www.wikidata.org/entity/Q12285282,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12285283,
http://www.wikidata.org/entity/Q12285284,
http://www.wikidata.org/entity/Q12285285,personnalité politique
http://www.wikidata.org/entity/Q12285287,
http://www.wikidata.org/entity/Q12285290,
http://www.wikidata.org/entity/Q12285291,
http://www.wikidata.org/entity/Q12285292,
http://www.wikidata.org/entity/Q12285293,
http://www.wikidata.org/entity/Q12285294,chef militaire
http://www.wikidata.org/entity/Q12285295,chef militaire
http://www.wikidata.org/entity/Q12285296,
http://www.wikidata.org/entity/Q12285298,personnalité politique
http://www.wikidata.org/entity/Q12285299,personnalité politique
http://www.wikidata.org/entity/Q12285812,
http://www.wikidata.org/entity/Q12285813,
http://www.wikidata.org/entity/Q12285815,personnalité politique
http://www.wikidata.org/entity/Q12285819,
http://www.wikidata.org/entity/Q12285823,
http://www.wikidata.org/entity/Q12285829,personnalité politique
http://www.wikidata.org/entity/Q12286038,
http://www.wikidata.org/entity/Q12286041,chef militaire
http://www.wikidata.org/entity/Q12286044,
http://www.wikidata.org/entity/Q12286045,
http://www.wikidata.org/entity/Q435352,militaire
http://www.wikidata.org/entity/Q435392,homme politique de la Rome antique
http://www.wikidata.org/entity/Q435392,militaire
http://www.wikidata.org/entity/Q435404,homme politique de la Rome antique
http://www.wikidata.org/entity/Q435404,militaire
http://www.wikidata.org/entity/Q435408,homme politique de la Rome antique
http://www.wikidata.org/entity/Q435408,militaire
http://www.wikidata.org/entity/Q435936,
http://www.wikidata.org/entity/Q435946,
http://www.wikidata.org/entity/Q435959,
http://www.wikidata.org/entity/Q435987,militaire
http://www.wikidata.org/entity/Q436034,écrivain
http://www.wikidata.org/entity/Q436034,avocat
http://www.wikidata.org/entity/Q436034,personnalité politique
http://www.wikidata.org/entity/Q436034,juriste
http://www.wikidata.org/entity/Q436302,
http://www.wikidata.org/entity/Q436391,prêtre catholique
http://www.wikidata.org/entity/Q436439,martyr
http://www.wikidata.org/entity/Q436542,prêtre
http://www.wikidata.org/entity/Q436634,philosophe
http://www.wikidata.org/entity/Q437183,prêtre catholique
http://www.wikidata.org/entity/Q437472,
http://www.wikidata.org/entity/Q437604,usurpateur
http://www.wikidata.org/entity/Q437604,gouverneur romain
http://www.wikidata.org/entity/Q437712,souverain
http://www.wikidata.org/entity/Q437760,soldat
http://www.wikidata.org/entity/Q437869,écrivain
http://www.wikidata.org/entity/Q437869,moine
http://www.wikidata.org/entity/Q437869,moine chrétien
http://www.wikidata.org/entity/Q437869,philosophe
http://www.wikidata.org/entity/Q437898,écrivain
http://www.wikidata.org/entity/Q437898,secrétaire
http://www.wikidata.org/entity/Q437898,sténographe
http://www.wikidata.org/entity/Q440420,écrivain
http://www.wikidata.org/entity/Q441138,écrivain
http://www.wikidata.org/entity/Q441138,géographe
http://www.wikidata.org/entity/Q441138,historien romain de l'antiquité
http://www.wikidata.org/entity/Q441173,homme politique de la Rome antique
http://www.wikidata.org/entity/Q441191,homme politique de la Rome antique
http://www.wikidata.org/entity/Q441191,militaire
http://www.wikidata.org/entity/Q441474,homme politique de la Rome antique
http://www.wikidata.org/entity/Q441474,militaire
http://www.wikidata.org/entity/Q441490,magistrat monétaire
http://www.wikidata.org/entity/Q441590,diplomate
http://www.wikidata.org/entity/Q441590,philosophe
http://www.wikidata.org/entity/Q441706,
http://www.wikidata.org/entity/Q441774,aristocrate
http://www.wikidata.org/entity/Q441786,écrivain
http://www.wikidata.org/entity/Q441786,poète
http://www.wikidata.org/entity/Q441818,vestale
http://www.wikidata.org/entity/Q441955,aristocrate
http://www.wikidata.org/entity/Q441955,prêtresse
http://www.wikidata.org/entity/Q442235,
http://www.wikidata.org/entity/Q442396,traducteur
http://www.wikidata.org/entity/Q442396,abbesse
http://www.wikidata.org/entity/Q442449,homme politique de la Rome antique
http://www.wikidata.org/entity/Q442449,militaire
http://www.wikidata.org/entity/Q442449,historien romain de l'antiquité
http://www.wikidata.org/entity/Q442503,
http://www.wikidata.org/entity/Q442516,prêtre catholique
http://www.wikidata.org/entity/Q442570,monarque
http://www.wikidata.org/entity/Q442599,
http://www.wikidata.org/entity/Q443147,militaire
http://www.wikidata.org/entity/Q443147,personnalité politique
http://www.wikidata.org/entity/Q443278,historien
http://www.wikidata.org/entity/Q443505,diplomate
http://www.wikidata.org/entity/Q443505,prêtre romain
http://www.wikidata.org/entity/Q443505,homme politique de la Rome antique
http://www.wikidata.org/entity/Q443505,militaire
http://www.wikidata.org/entity/Q443765,écrivain
http://www.wikidata.org/entity/Q443765,grammaticus
http://www.wikidata.org/entity/Q443765,mythographe
http://www.wikidata.org/entity/Q443983,écrivain
http://www.wikidata.org/entity/Q443983,poète
http://www.wikidata.org/entity/Q443983,annaliste
http://www.wikidata.org/entity/Q443983,homme politique de la Rome antique
http://www.wikidata.org/entity/Q443983,militaire
http://www.wikidata.org/entity/Q443983,historien romain de l'antiquité
http://www.wikidata.org/entity/Q444151,homme politique de la Rome antique
http://www.wikidata.org/entity/Q444151,militaire
http://www.wikidata.org/entity/Q444285,poète
http://www.wikidata.org/entity/Q444285,historien
http://www.wikidata.org/entity/Q444285,grammairien
http://www.wikidata.org/entity/Q445455,homme politique de la Rome antique
http://www.wikidata.org/entity/Q445455,militaire
http://www.wikidata.org/entity/Q445752,homme politique de la Rome antique
http://www.wikidata.org/entity/Q445752,militaire
http://www.wikidata.org/entity/Q445758,homme politique de la Rome antique
http://www.wikidata.org/entity/Q445758,militaire
http://www.wikidata.org/entity/Q445777,homme politique de la Rome antique
http://www.wikidata.org/entity/Q445777,militaire
http://www.wikidata.org/entity/Q445785,homme politique de la Rome antique
http://www.wikidata.org/entity/Q445785,militaire
http://www.wikidata.org/entity/Q445928,écrivain
http://www.wikidata.org/entity/Q445928,annaliste
http://www.wikidata.org/entity/Q445928,historien romain de l'antiquité
http://www.wikidata.org/entity/Q446123,officier
http://www.wikidata.org/entity/Q446155,philosophe
http://www.wikidata.org/entity/Q446260,
http://www.wikidata.org/entity/Q446595,médecin
http://www.wikidata.org/entity/Q1236482,personnalité politique
http://www.wikidata.org/entity/Q1236503,militaire
http://www.wikidata.org/entity/Q1236503,personnalité politique
http://www.wikidata.org/entity/Q1236548,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236548,militaire
http://www.wikidata.org/entity/Q1236548,ancient Roman diplomat
http://www.wikidata.org/entity/Q1236561,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236561,militaire
http://www.wikidata.org/entity/Q1236570,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236570,militaire
http://www.wikidata.org/entity/Q1236578,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236578,militaire
http://www.wikidata.org/entity/Q1236578,ancient Roman diplomat
http://www.wikidata.org/entity/Q1236586,personnalité politique
http://www.wikidata.org/entity/Q1236594,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236594,militaire
http://www.wikidata.org/entity/Q1236600,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236600,militaire
http://www.wikidata.org/entity/Q1236610,militaire
http://www.wikidata.org/entity/Q1236610,personnalité politique
http://www.wikidata.org/entity/Q1236649,personnalité politique
http://www.wikidata.org/entity/Q1236655,
http://www.wikidata.org/entity/Q1236683,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1236683,militaire
http://www.wikidata.org/entity/Q1236692,personnalité politique
http://www.wikidata.org/entity/Q1236713,personnalité politique
http://www.wikidata.org/entity/Q1237063,militaire
http://www.wikidata.org/entity/Q1237063,personnalité politique
http://www.wikidata.org/entity/Q1237186,personnalité politique
http://www.wikidata.org/entity/Q1237475,militaire
http://www.wikidata.org/entity/Q1237475,personnalité politique
http://www.wikidata.org/entity/Q1237478,personnalité politique
http://www.wikidata.org/entity/Q1237483,personnalité politique
http://www.wikidata.org/entity/Q1237489,personnalité politique
http://www.wikidata.org/entity/Q1237493,personnalité politique
http://www.wikidata.org/entity/Q1237498,militaire
http://www.wikidata.org/entity/Q1237498,personnalité politique
http://www.wikidata.org/entity/Q1237502,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1237502,militaire
http://www.wikidata.org/entity/Q1237504,philosophe
http://www.wikidata.org/entity/Q1237506,personnalité politique
http://www.wikidata.org/entity/Q1237511,personnalité politique
http://www.wikidata.org/entity/Q1237517,militaire
http://www.wikidata.org/entity/Q1237517,personnalité politique
http://www.wikidata.org/entity/Q1237524,personnalité politique
http://www.wikidata.org/entity/Q1237530,militaire
http://www.wikidata.org/entity/Q1237530,personnalité politique
http://www.wikidata.org/entity/Q1237537,militaire
http://www.wikidata.org/entity/Q1237537,personnalité politique
http://www.wikidata.org/entity/Q1237544,militaire
http://www.wikidata.org/entity/Q1237544,personnalité politique
http://www.wikidata.org/entity/Q1237555,personnalité politique
http://www.wikidata.org/entity/Q1237555,philosophe
http://www.wikidata.org/entity/Q1237577,personnalité politique
http://www.wikidata.org/entity/Q1237951,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1237951,militaire
http://www.wikidata.org/entity/Q1237960,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1237960,militaire
http://www.wikidata.org/entity/Q1237982,personnalité politique
http://www.wikidata.org/entity/Q1238031,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238031,militaire
http://www.wikidata.org/entity/Q1238043,personnalité politique
http://www.wikidata.org/entity/Q1238054,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238054,militaire
http://www.wikidata.org/entity/Q1238082,militaire
http://www.wikidata.org/entity/Q1238082,personnalité politique
http://www.wikidata.org/entity/Q1238139,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238164,militaire
http://www.wikidata.org/entity/Q1238164,personnalité politique
http://www.wikidata.org/entity/Q1238252,personnalité politique
http://www.wikidata.org/entity/Q1238263,personnalité politique
http://www.wikidata.org/entity/Q1238392,personnalité politique
http://www.wikidata.org/entity/Q1238398,personnalité politique
http://www.wikidata.org/entity/Q1238405,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238405,militaire
http://www.wikidata.org/entity/Q1238411,personnalité politique
http://www.wikidata.org/entity/Q1238418,personnalité politique
http://www.wikidata.org/entity/Q1238425,personnalité politique
http://www.wikidata.org/entity/Q1238434,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238434,militaire
http://www.wikidata.org/entity/Q1238442,personnalité politique
http://www.wikidata.org/entity/Q1238443,personnalité politique
http://www.wikidata.org/entity/Q1238452,personnalité politique
http://www.wikidata.org/entity/Q1238460,personnalité politique
http://www.wikidata.org/entity/Q1238473,personnalité politique
http://www.wikidata.org/entity/Q1238486,personnalité politique
http://www.wikidata.org/entity/Q1238494,personnalité politique
http://www.wikidata.org/entity/Q1238506,personnalité politique
http://www.wikidata.org/entity/Q1238515,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1238515,militaire
http://www.wikidata.org/entity/Q1238839,militaire
http://www.wikidata.org/entity/Q1238839,personnalité politique
http://www.wikidata.org/entity/Q1239057,homme politique de la Rome antique
http://www.wikidata.org/entity/Q1239057,militaire
http://www.wikidata.org/entity/Q1239057,ancient Roman diplomat
http://www.wikidata.org/entity/Q1239236,
http://www.wikidata.org/entity/Q1239251,personnalité politique
http://www.wikidata.org/entity/Q1239264,personnalité politique
http://www.wikidata.org/entity/Q1239273,personnalité politique
http://www.wikidata.org/entity/Q1239290,personnalité politique
http://www.wikidata.org/entity/Q12286047,personnalité politique
http://www.wikidata.org/entity/Q12286048,
http://www.wikidata.org/entity/Q12286049,personnalité politique
http://www.wikidata.org/entity/Q12286050,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286051,consul suffect
http://www.wikidata.org/entity/Q12286051,sénateur romain
http://www.wikidata.org/entity/Q12286052,
http://www.wikidata.org/entity/Q12286053,personnalité politique
http://www.wikidata.org/entity/Q12286054,personnalité politique
http://www.wikidata.org/entity/Q12286055,personnalité politique
http://www.wikidata.org/entity/Q12286056,personnalité politique
http://www.wikidata.org/entity/Q12286057,personnalité politique
http://www.wikidata.org/entity/Q12286058,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286059,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286060,
http://www.wikidata.org/entity/Q12286061,personnalité politique
http://www.wikidata.org/entity/Q12286062,
http://www.wikidata.org/entity/Q12286063,
http://www.wikidata.org/entity/Q12286064,chef militaire
http://www.wikidata.org/entity/Q12286065,
http://www.wikidata.org/entity/Q12286067,personnalité politique
http://www.wikidata.org/entity/Q12286069,
http://www.wikidata.org/entity/Q12286070,
http://www.wikidata.org/entity/Q12286071,
http://www.wikidata.org/entity/Q12286072,
http://www.wikidata.org/entity/Q12286073,
http://www.wikidata.org/entity/Q12286075,
http://www.wikidata.org/entity/Q12286076,personnalité politique
http://www.wikidata.org/entity/Q12286078,personnalité politique
http://www.wikidata.org/entity/Q12286081,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286082,
http://www.wikidata.org/entity/Q12286083,
http://www.wikidata.org/entity/Q12286084,
http://www.wikidata.org/entity/Q12286085,consul suffect
http://www.wikidata.org/entity/Q12286085,sénateur romain
http://www.wikidata.org/entity/Q12286089,
http://www.wikidata.org/entity/Q12286090,
http://www.wikidata.org/entity/Q12286091,
http://www.wikidata.org/entity/Q12286092,
http://www.wikidata.org/entity/Q12286093,
http://www.wikidata.org/entity/Q12286096,
http://www.wikidata.org/entity/Q12286097,
http://www.wikidata.org/entity/Q12286098,
http://www.wikidata.org/entity/Q12286099,personnalité politique
http://www.wikidata.org/entity/Q12286102,
http://www.wikidata.org/entity/Q12286103,
http://www.wikidata.org/entity/Q12286105,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286106,chef militaire
http://www.wikidata.org/entity/Q12286108,personnalité politique
http://www.wikidata.org/entity/Q12286110,
http://www.wikidata.org/entity/Q12286111,
http://www.wikidata.org/entity/Q12286113,personnalité politique
http://www.wikidata.org/entity/Q12286114,
http://www.wikidata.org/entity/Q12286115,
http://www.wikidata.org/entity/Q12286116,
http://www.wikidata.org/entity/Q12286118,
http://www.wikidata.org/entity/Q12286119,
http://www.wikidata.org/entity/Q12286121,
http://www.wikidata.org/entity/Q12286125,personnalité politique
http://www.wikidata.org/entity/Q12286126,
http://www.wikidata.org/entity/Q12286127,
http://www.wikidata.org/entity/Q12286128,
http://www.wikidata.org/entity/Q12286129,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286130,
http://www.wikidata.org/entity/Q12286131,personnalité politique
http://www.wikidata.org/entity/Q12286132,personnalité politique
http://www.wikidata.org/entity/Q12286134,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286135,
http://www.wikidata.org/entity/Q12286136,
http://www.wikidata.org/entity/Q12286137,
http://www.wikidata.org/entity/Q12286138,chef militaire
http://www.wikidata.org/entity/Q12286139,
http://www.wikidata.org/entity/Q12286141,
http://www.wikidata.org/entity/Q12286142,homme politique de la Rome antique
http://www.wikidata.org/entity/Q12286143,
http://www.wikidata.org/entity/Q12286144,chef militaire
http://www.wikidata.org/entity/Q12286146,
http://www.wikidata.org/entity/Q12286147,
http://www.wikidata.org/entity/Q12286149,personnalité politique
http://www.wikidata.org/entity/Q12286150,
http://www.wikidata.org/entity/Q12286151,
http://www.wikidata.org/entity/Q12286153,personnalité politique
http://www.wikidata.org/entity/Q12286154,
http://www.wikidata.org/entity/Q12286156,
http://www.wikidata.org/entity/Q12286157,
http://www.wikidata.org/entity/Q12286158,
http://www.wikidata.org/entity/Q12286160,prêtre
http://www.wikidata.org/entity/Q12286161,personnalité politique
http://www.wikidata.org/entity/Q12286162,
http://www.wikidata.org/entity/Q12286163,
http://www.wikidata.org/entity/Q12286164,conspirateur
http://www.wikidata.org/entity/Q12286165,militaire
http://www.wikidata.org/entity/Q12286165,personnalité politique
http://www.wikidata.org/entity/Q12286167,
http://www.wikidata.org/entity/Q12286170,
http://www.wikidata.org/entity/Q12286171,sénateur romain
http://www.wikidata.org/entity/Q12286172,
http://www.wikidata.org/entity/Q12286848,
http://www.wikidata.org/entity/Q12288842,
http://www.wikidata.org/entity/Q12288898,
http://www.wikidata.org/entity/Q2292079,personnalité politique
http://www.wikidata.org/entity/Q2292441,architecte
http://www.wikidata.org/entity/Q2292963,
http://www.wikidata.org/entity/Q2293889,
http://www.wikidata.org/entity/Q2295117,personnalité politique
http://www.wikidata.org/entity/Q2303859,personnalité politique
http://www.wikidata.org/entity/Q2303859,soldat
http://www.wikidata.org/entity/Q2312613,personnalité politique
http://www.wikidata.org/entity/Q2312613,historien
http://www.wikidata.org/entity/Q2312825,
http://www.wikidata.org/entity/Q2314576,militaire
http://www.wikidata.org/entity/Q2321555,militaire
http://www.wikidata.org/entity/Q2321844,conseiller juridique
http://www.wikidata.org/entity/Q2322166,
http://www.wikidata.org/entity/Q2327351,prêtre catholique
http://www.wikidata.org/entity/Q2330266,prêtre
