item,positionLabel
http://www.wikidata.org/entity/Q3290274,
http://www.wikidata.org/entity/Q3290279,consul
http://www.wikidata.org/entity/Q3290279,préteur
http://www.wikidata.org/entity/Q3290279,tribun de la plèbe
http://www.wikidata.org/entity/Q3290279,sénateur romain
http://www.wikidata.org/entity/Q3290283,
http://www.wikidata.org/entity/Q3290285,préfet de l'annone
http://www.wikidata.org/entity/Q3290285,préfet d'Égypte
http://www.wikidata.org/entity/Q3290300,consul
http://www.wikidata.org/entity/Q3290300,gouverneur romain
http://www.wikidata.org/entity/Q3290300,sénateur romain
http://www.wikidata.org/entity/Q3290302,consul
http://www.wikidata.org/entity/Q3293507,consul
http://www.wikidata.org/entity/Q3293507,gouverneur romain
http://www.wikidata.org/entity/Q3293507,sénateur romain
http://www.wikidata.org/entity/Q3297230,
http://www.wikidata.org/entity/Q3300502,consul
http://www.wikidata.org/entity/Q3300502,sénateur romain
http://www.wikidata.org/entity/Q3305547,consul
http://www.wikidata.org/entity/Q3329226,consul
http://www.wikidata.org/entity/Q3338479,
http://www.wikidata.org/entity/Q3339298,
http://www.wikidata.org/entity/Q3346296,
http://www.wikidata.org/entity/Q3351722,
http://www.wikidata.org/entity/Q3372687,
http://www.wikidata.org/entity/Q3372698,
http://www.wikidata.org/entity/Q3374216,consul
http://www.wikidata.org/entity/Q3374216,préfet de Rome
http://www.wikidata.org/entity/Q3374216,sénateur romain
http://www.wikidata.org/entity/Q3386984,consul
http://www.wikidata.org/entity/Q3386993,consul
http://www.wikidata.org/entity/Q3387020,consul
http://www.wikidata.org/entity/Q3387020,sénateur romain
http://www.wikidata.org/entity/Q3389194,
http://www.wikidata.org/entity/Q3394205,
http://www.wikidata.org/entity/Q3394405,
http://www.wikidata.org/entity/Q3398151,
http://www.wikidata.org/entity/Q3406470,
http://www.wikidata.org/entity/Q3409247,
http://www.wikidata.org/entity/Q3410478,tribun de la plèbe
http://www.wikidata.org/entity/Q3410486,
http://www.wikidata.org/entity/Q3410489,
http://www.wikidata.org/entity/Q3413779,évêque
http://www.wikidata.org/entity/Q3413899,évêque
http://www.wikidata.org/entity/Q3413973,
http://www.wikidata.org/entity/Q3414662,consul
http://www.wikidata.org/entity/Q3414665,consul
http://www.wikidata.org/entity/Q3414665,sénateur romain
http://www.wikidata.org/entity/Q3429319,
http://www.wikidata.org/entity/Q3429323,
http://www.wikidata.org/entity/Q3429643,
http://www.wikidata.org/entity/Q3429935,évêque
http://www.wikidata.org/entity/Q3462675,tribun de la plèbe
http://www.wikidata.org/entity/Q3474576,
http://www.wikidata.org/entity/Q3508851,
http://www.wikidata.org/entity/Q3515798,
http://www.wikidata.org/entity/Q3516122,
http://www.wikidata.org/entity/Q3518324,
http://www.wikidata.org/entity/Q3529655,flamine
http://www.wikidata.org/entity/Q3529655,duumvir
http://www.wikidata.org/entity/Q3529664,
http://www.wikidata.org/entity/Q3529668,consul
http://www.wikidata.org/entity/Q3529668,sénateur romain
http://www.wikidata.org/entity/Q3530990,
http://www.wikidata.org/entity/Q3559987,
http://www.wikidata.org/entity/Q3563971,
http://www.wikidata.org/entity/Q3605031,
http://www.wikidata.org/entity/Q3605188,
http://www.wikidata.org/entity/Q3606385,évêque
http://www.wikidata.org/entity/Q3606863,
http://www.wikidata.org/entity/Q3608764,
http://www.wikidata.org/entity/Q3611089,
http://www.wikidata.org/entity/Q3612601,maître de cavalerie
http://www.wikidata.org/entity/Q3613633,évêque de Côme
http://www.wikidata.org/entity/Q3613693,évêque
http://www.wikidata.org/entity/Q3614932,
http://www.wikidata.org/entity/Q3615079,
http://www.wikidata.org/entity/Q3617457,
http://www.wikidata.org/entity/Q3617458,préfet de Rome
http://www.wikidata.org/entity/Q3617458,sénateur romain
http://www.wikidata.org/entity/Q3617459,consul
http://www.wikidata.org/entity/Q1243647,sénateur romain
http://www.wikidata.org/entity/Q1243787,tribun de la plèbe
http://www.wikidata.org/entity/Q1243787,sénateur romain
http://www.wikidata.org/entity/Q1243793,
http://www.wikidata.org/entity/Q1243813,préteur
http://www.wikidata.org/entity/Q1243817,
http://www.wikidata.org/entity/Q1243819,
http://www.wikidata.org/entity/Q1243832,
http://www.wikidata.org/entity/Q1243846,
http://www.wikidata.org/entity/Q1243849,consul
http://www.wikidata.org/entity/Q1243849,sénateur romain
http://www.wikidata.org/entity/Q1244042,consul
http://www.wikidata.org/entity/Q1244042,sénateur romain
http://www.wikidata.org/entity/Q1244140,consul
http://www.wikidata.org/entity/Q1244140,sénateur romain
http://www.wikidata.org/entity/Q1244627,consul
http://www.wikidata.org/entity/Q1244627,gouverneur romain
http://www.wikidata.org/entity/Q1244627,sénateur romain
http://www.wikidata.org/entity/Q1244718,
http://www.wikidata.org/entity/Q1245038,consul
http://www.wikidata.org/entity/Q1245038,sénateur romain
http://www.wikidata.org/entity/Q1246182,consul
http://www.wikidata.org/entity/Q1246182,préfet de Rome
http://www.wikidata.org/entity/Q1246182,sénateur romain
http://www.wikidata.org/entity/Q1246807,consul
http://www.wikidata.org/entity/Q1246807,sénateur romain
http://www.wikidata.org/entity/Q1247301,consul
http://www.wikidata.org/entity/Q1247301,sénateur romain
http://www.wikidata.org/entity/Q1247322,consul
http://www.wikidata.org/entity/Q1247322,sénateur romain
http://www.wikidata.org/entity/Q1247336,sénateur romain
http://www.wikidata.org/entity/Q1247341,sénateur romain
http://www.wikidata.org/entity/Q1247347,sénateur romain
http://www.wikidata.org/entity/Q1247353,consul
http://www.wikidata.org/entity/Q1247353,censeur
http://www.wikidata.org/entity/Q1247353,tribun militaire à pouvoir consulaire
http://www.wikidata.org/entity/Q1247353,sénateur romain
http://www.wikidata.org/entity/Q1247356,sénateur romain
http://www.wikidata.org/entity/Q1247362,consul
http://www.wikidata.org/entity/Q1247362,sénateur romain
http://www.wikidata.org/entity/Q1247709,consul
http://www.wikidata.org/entity/Q1247709,sénateur romain
http://www.wikidata.org/entity/Q1247730,
http://www.wikidata.org/entity/Q1248143,préfet de l'annone
http://www.wikidata.org/entity/Q1248143,consul suffect
http://www.wikidata.org/entity/Q1248143,décemvir à pouvoir consulaire
http://www.wikidata.org/entity/Q1248143,tribun de la plèbe
http://www.wikidata.org/entity/Q1248143,sénateur romain
http://www.wikidata.org/entity/Q1248386,consul
http://www.wikidata.org/entity/Q1248386,sénateur romain
http://www.wikidata.org/entity/Q1248608,
http://www.wikidata.org/entity/Q1254810,tribun de la plèbe
http://www.wikidata.org/entity/Q1254810,sénateur romain
http://www.wikidata.org/entity/Q1254823,tribun de la plèbe
http://www.wikidata.org/entity/Q1254885,gouverneur romain
http://www.wikidata.org/entity/Q1256470,
http://www.wikidata.org/entity/Q1256641,consul
http://www.wikidata.org/entity/Q1256641,tribun de la plèbe
http://www.wikidata.org/entity/Q1256851,
http://www.wikidata.org/entity/Q1257260,préfet de l'annone
http://www.wikidata.org/entity/Q1257260,préfet d'Égypte
http://www.wikidata.org/entity/Q1257414,
http://www.wikidata.org/entity/Q1259582,
http://www.wikidata.org/entity/Q1260999,consul
http://www.wikidata.org/entity/Q1261606,consul
http://www.wikidata.org/entity/Q1261606,dictateur
http://www.wikidata.org/entity/Q1261606,sénateur romain
http://www.wikidata.org/entity/Q1265649,tribun de la plèbe
http://www.wikidata.org/entity/Q1266223,tribun de la plèbe
http://www.wikidata.org/entity/Q1266814,consul
http://www.wikidata.org/entity/Q1266814,sénateur romain
http://www.wikidata.org/entity/Q1268058,consul
http://www.wikidata.org/entity/Q1268058,sénateur romain
http://www.wikidata.org/entity/Q1268674,évêque
http://www.wikidata.org/entity/Q1269013,préfet du prétoire
http://www.wikidata.org/entity/Q1269233,consul
http://www.wikidata.org/entity/Q1269660,tribun de la plèbe
http://www.wikidata.org/entity/Q1270107,
http://www.wikidata.org/entity/Q1270114,consul
http://www.wikidata.org/entity/Q1270114,sénateur romain
http://www.wikidata.org/entity/Q1270236,consul
http://www.wikidata.org/entity/Q1270236,sénateur romain
http://www.wikidata.org/entity/Q1270250,sénateur romain
http://www.wikidata.org/entity/Q1270265,sénateur romain
http://www.wikidata.org/entity/Q1270978,consul
http://www.wikidata.org/entity/Q1270978,préteur
http://www.wikidata.org/entity/Q1270978,sénateur romain
http://www.wikidata.org/entity/Q1270991,évêque
http://www.wikidata.org/entity/Q1271002,consul
http://www.wikidata.org/entity/Q1271002,gouverneur romain
http://www.wikidata.org/entity/Q1271013,
http://www.wikidata.org/entity/Q1273385,maître de cavalerie
http://www.wikidata.org/entity/Q1274572,consul
http://www.wikidata.org/entity/Q1274572,préteur
http://www.wikidata.org/entity/Q1274572,légat
http://www.wikidata.org/entity/Q1274572,sénateur romain
http://www.wikidata.org/entity/Q1274785,consul
http://www.wikidata.org/entity/Q1274785,tribun de la plèbe
http://www.wikidata.org/entity/Q1274785,sénateur romain
http://www.wikidata.org/entity/Q1275151,consul
http://www.wikidata.org/entity/Q11943248,
http://www.wikidata.org/entity/Q11943250,
http://www.wikidata.org/entity/Q11943253,
http://www.wikidata.org/entity/Q11943256,
http://www.wikidata.org/entity/Q11943265,
http://www.wikidata.org/entity/Q11943272,triumvir coloniis deducendis
http://www.wikidata.org/entity/Q11943276,préteur
http://www.wikidata.org/entity/Q11943276,gouverneur romain
http://www.wikidata.org/entity/Q11943276,sénateur romain
http://www.wikidata.org/entity/Q11943279,préteur
http://www.wikidata.org/entity/Q11943279,pontife
http://www.wikidata.org/entity/Q11943279,édile curule
http://www.wikidata.org/entity/Q11943279,triumvir monétaire
http://www.wikidata.org/entity/Q11943279,sénateur romain
http://www.wikidata.org/entity/Q11943283,tribun de la plèbe
http://www.wikidata.org/entity/Q11943288,
http://www.wikidata.org/entity/Q11943290,préteur
http://www.wikidata.org/entity/Q11943302,
http://www.wikidata.org/entity/Q11944242,préteur
http://www.wikidata.org/entity/Q11944243,tribun de la plèbe
http://www.wikidata.org/entity/Q11944244,préteur
http://www.wikidata.org/entity/Q11944244,gouverneur romain
http://www.wikidata.org/entity/Q11944245,questeur
http://www.wikidata.org/entity/Q11944248,préteur
http://www.wikidata.org/entity/Q11944250,gouverneur romain
http://www.wikidata.org/entity/Q11944251,
http://www.wikidata.org/entity/Q11944253,
http://www.wikidata.org/entity/Q11944255,augure
http://www.wikidata.org/entity/Q11944256,préteur
http://www.wikidata.org/entity/Q11944256,questeur
http://www.wikidata.org/entity/Q11944257,
http://www.wikidata.org/entity/Q11944258,
http://www.wikidata.org/entity/Q11944259,
http://www.wikidata.org/entity/Q11944261,
http://www.wikidata.org/entity/Q11944264,
http://www.wikidata.org/entity/Q11944267,
http://www.wikidata.org/entity/Q11944272,
http://www.wikidata.org/entity/Q11944275,consul
http://www.wikidata.org/entity/Q11944275,sénateur romain
http://www.wikidata.org/entity/Q11944276,tribun de la plèbe
http://www.wikidata.org/entity/Q11944279,préteur
http://www.wikidata.org/entity/Q11944279,édile
http://www.wikidata.org/entity/Q11944280,préteur
http://www.wikidata.org/entity/Q11944283,
http://www.wikidata.org/entity/Q11944290,édile
http://www.wikidata.org/entity/Q11944291,
http://www.wikidata.org/entity/Q11944292,préteur
http://www.wikidata.org/entity/Q11944292,gouverneur romain
http://www.wikidata.org/entity/Q11944296,sénateur romain
http://www.wikidata.org/entity/Q11944299,
http://www.wikidata.org/entity/Q11944304,tribun de la plèbe
http://www.wikidata.org/entity/Q11944309,tribun de la plèbe
http://www.wikidata.org/entity/Q11944310,gouverneur romain
http://www.wikidata.org/entity/Q11944311,préteur
http://www.wikidata.org/entity/Q11947855,
http://www.wikidata.org/entity/Q11948158,questeur
http://www.wikidata.org/entity/Q11948158,sénateur romain
http://www.wikidata.org/entity/Q11949619,questeur
http://www.wikidata.org/entity/Q11949622,préteur
http://www.wikidata.org/entity/Q11949622,gouverneur romain
http://www.wikidata.org/entity/Q11949627,tribun de la plèbe
http://www.wikidata.org/entity/Q11949628,gouverneur romain
http://www.wikidata.org/entity/Q11949628,tribun de la plèbe
http://www.wikidata.org/entity/Q11949631,préteur
http://www.wikidata.org/entity/Q11949631,gouverneur romain
http://www.wikidata.org/entity/Q11949637,
http://www.wikidata.org/entity/Q11949639,tribun de la plèbe
http://www.wikidata.org/entity/Q11950472,
http://www.wikidata.org/entity/Q11951805,sénateur romain
http://www.wikidata.org/entity/Q11951810,tribun de la plèbe
http://www.wikidata.org/entity/Q11951811,tribun de la plèbe
http://www.wikidata.org/entity/Q11951812,praefectus sociorum
http://www.wikidata.org/entity/Q11951916,consul
http://www.wikidata.org/entity/Q11951916,sénateur romain
http://www.wikidata.org/entity/Q11951952,
http://www.wikidata.org/entity/Q11951954,
http://www.wikidata.org/entity/Q11951955,gouverneur romain
http://www.wikidata.org/entity/Q11951957,consul
http://www.wikidata.org/entity/Q11951957,sénateur romain
http://www.wikidata.org/entity/Q11951958,
http://www.wikidata.org/entity/Q11951967,tribun de la plèbe
http://www.wikidata.org/entity/Q11951970,gouverneur romain
http://www.wikidata.org/entity/Q11951972,questeur
http://www.wikidata.org/entity/Q11951972,tribun de la plèbe
http://www.wikidata.org/entity/Q11951974,
http://www.wikidata.org/entity/Q11951978,
http://www.wikidata.org/entity/Q11951979,
http://www.wikidata.org/entity/Q11951980,préteur
http://www.wikidata.org/entity/Q11951981,questeur
http://www.wikidata.org/entity/Q11951982,
http://www.wikidata.org/entity/Q11951984,préteur
http://www.wikidata.org/entity/Q11951991,
http://www.wikidata.org/entity/Q11951994,
http://www.wikidata.org/entity/Q11951999,
http://www.wikidata.org/entity/Q11952004,
http://www.wikidata.org/entity/Q11952009,
http://www.wikidata.org/entity/Q11952020,
http://www.wikidata.org/entity/Q11952021,
http://www.wikidata.org/entity/Q11953021,gouverneur romain
http://www.wikidata.org/entity/Q11953176,
http://www.wikidata.org/entity/Q6758396,
http://www.wikidata.org/entity/Q6758405,sénateur romain
http://www.wikidata.org/entity/Q6758499,
http://www.wikidata.org/entity/Q6758503,archonte éponyme
http://www.wikidata.org/entity/Q6758504,
http://www.wikidata.org/entity/Q6766009,
http://www.wikidata.org/entity/Q6766573,sénateur romain
http://www.wikidata.org/entity/Q6869745,préteur
http://www.wikidata.org/entity/Q6869745,questeur
http://www.wikidata.org/entity/Q6869748,
http://www.wikidata.org/entity/Q6880532,consul
http://www.wikidata.org/entity/Q6884783,préteur
http://www.wikidata.org/entity/Q6884783,gouverneur romain
http://www.wikidata.org/entity/Q6889466,
http://www.wikidata.org/entity/Q6915295,préfet de Rome
http://www.wikidata.org/entity/Q6915295,sénateur romain
http://www.wikidata.org/entity/Q6955878,
http://www.wikidata.org/entity/Q6963231,
http://www.wikidata.org/entity/Q6972360,préfet du prétoire
http://www.wikidata.org/entity/Q7002147,
http://www.wikidata.org/entity/Q7049448,
http://www.wikidata.org/entity/Q7076785,
http://www.wikidata.org/entity/Q7076842,
http://www.wikidata.org/entity/Q7101660,
http://www.wikidata.org/entity/Q7117128,tribun de la plèbe
http://www.wikidata.org/entity/Q7123104,
http://www.wikidata.org/entity/Q7167812,évêque
http://www.wikidata.org/entity/Q7179043,
http://www.wikidata.org/entity/Q7182911,
http://www.wikidata.org/entity/Q7200984,
http://www.wikidata.org/entity/Q7225683,consul
http://www.wikidata.org/entity/Q7227501,
http://www.wikidata.org/entity/Q7234509,préfet de Rome
http://www.wikidata.org/entity/Q7234509,sénateur romain
http://www.wikidata.org/entity/Q7258119,
http://www.wikidata.org/entity/Q7258120,
http://www.wikidata.org/entity/Q7258121,archonte éponyme
http://www.wikidata.org/entity/Q7258122,préfet du prétoire
http://www.wikidata.org/entity/Q7258123,
http://www.wikidata.org/entity/Q7258125,consul
http://www.wikidata.org/entity/Q7258126,rex sacrorum
http://www.wikidata.org/entity/Q7258134,
http://www.wikidata.org/entity/Q7258137,tribun de la plèbe
http://www.wikidata.org/entity/Q7258143,
http://www.wikidata.org/entity/Q7258144,
http://www.wikidata.org/entity/Q7258146,
http://www.wikidata.org/entity/Q7272513,consul
http://www.wikidata.org/entity/Q7272515,
http://www.wikidata.org/entity/Q7272518,
http://www.wikidata.org/entity/Q7272519,
http://www.wikidata.org/entity/Q7272520,consul
http://www.wikidata.org/entity/Q7272524,
http://www.wikidata.org/entity/Q7272527,tribun militaire
http://www.wikidata.org/entity/Q7377965,
http://www.wikidata.org/entity/Q7398330,
http://www.wikidata.org/entity/Q7401646,évêque
http://www.wikidata.org/entity/Q7449815,
http://www.wikidata.org/entity/Q7449816,
http://www.wikidata.org/entity/Q7455880,
http://www.wikidata.org/entity/Q7455883,
http://www.wikidata.org/entity/Q7458635,consul
http://www.wikidata.org/entity/Q7458637,consul
http://www.wikidata.org/entity/Q7458642,
http://www.wikidata.org/entity/Q7458643,
http://www.wikidata.org/entity/Q7581561,
http://www.wikidata.org/entity/Q7581571,légat
http://www.wikidata.org/entity/Q7581572,
http://www.wikidata.org/entity/Q7631930,
http://www.wikidata.org/entity/Q7636565,
http://www.wikidata.org/entity/Q7636568,
http://www.wikidata.org/entity/Q7636569,
http://www.wikidata.org/entity/Q7800379,consul
http://www.wikidata.org/entity/Q7800380,
http://www.wikidata.org/entity/Q7800383,consul
http://www.wikidata.org/entity/Q7800386,consul
http://www.wikidata.org/entity/Q7800387,
http://www.wikidata.org/entity/Q7810280,
http://www.wikidata.org/entity/Q7810297,
http://www.wikidata.org/entity/Q7810305,consul
http://www.wikidata.org/entity/Q7810322,
http://www.wikidata.org/entity/Q7810326,
http://www.wikidata.org/entity/Q7810336,
http://www.wikidata.org/entity/Q7850964,
http://www.wikidata.org/entity/Q7852231,légat
http://www.wikidata.org/entity/Q7879756,
http://www.wikidata.org/entity/Q7879761,préfet de Rome
http://www.wikidata.org/entity/Q7879761,sénateur romain
http://www.wikidata.org/entity/Q7881718,
http://www.wikidata.org/entity/Q7881721,
http://www.wikidata.org/entity/Q7911423,consul
http://www.wikidata.org/entity/Q7911426,
http://www.wikidata.org/entity/Q7911427,sénateur romain
http://www.wikidata.org/entity/Q7924698,
http://www.wikidata.org/entity/Q7924699,
http://www.wikidata.org/entity/Q7927421,gouverneur romain
http://www.wikidata.org/entity/Q7934092,
http://www.wikidata.org/entity/Q8200285,consul
http://www.wikidata.org/entity/Q8207420,
http://www.wikidata.org/entity/Q8208327,
http://www.wikidata.org/entity/Q8254934,
http://www.wikidata.org/entity/Q1275151,préteur
http://www.wikidata.org/entity/Q1275151,légat
http://www.wikidata.org/entity/Q1275151,augure
http://www.wikidata.org/entity/Q1275151,gouverneur romain
http://www.wikidata.org/entity/Q1275151,édile curule
http://www.wikidata.org/entity/Q1275151,tribun de la plèbe
http://www.wikidata.org/entity/Q1275151,sénateur romain
http://www.wikidata.org/entity/Q1275151,decemvir sacris faciundis
http://www.wikidata.org/entity/Q1275151,triumvir coloniis deducendis
http://www.wikidata.org/entity/Q1275409,préteur
http://www.wikidata.org/entity/Q1275409,questeur
http://www.wikidata.org/entity/Q1275409,tribun de la plèbe
http://www.wikidata.org/entity/Q1275457,consul
http://www.wikidata.org/entity/Q1275457,préteur
http://www.wikidata.org/entity/Q1275457,édile
http://www.wikidata.org/entity/Q1275457,gouverneur romain
http://www.wikidata.org/entity/Q1275457,sénateur romain
http://www.wikidata.org/entity/Q1275480,consul
http://www.wikidata.org/entity/Q1275480,sénateur romain
http://www.wikidata.org/entity/Q1275669,consul
http://www.wikidata.org/entity/Q1275669,censeur
http://www.wikidata.org/entity/Q1275669,sénateur romain
http://www.wikidata.org/entity/Q1275675,consul
http://www.wikidata.org/entity/Q1275675,sénateur romain
http://www.wikidata.org/entity/Q1275675,decemvir sacris faciundis
http://www.wikidata.org/entity/Q1275684,sénateur romain
http://www.wikidata.org/entity/Q1275693,consul
http://www.wikidata.org/entity/Q1275693,préteur
http://www.wikidata.org/entity/Q1275693,censeur
http://www.wikidata.org/entity/Q1275693,légat
http://www.wikidata.org/entity/Q1275693,sénateur romain
http://www.wikidata.org/entity/Q1275693,triumvir coloniis deducendis
http://www.wikidata.org/entity/Q1275931,consul
http://www.wikidata.org/entity/Q1275931,sénateur romain
http://www.wikidata.org/entity/Q1275952,
http://www.wikidata.org/entity/Q1276367,consul
http://www.wikidata.org/entity/Q1276367,préteur
http://www.wikidata.org/entity/Q1276367,sénateur romain
http://www.wikidata.org/entity/Q1276902,consul
http://www.wikidata.org/entity/Q1276902,sénateur romain
http://www.wikidata.org/entity/Q1277391,tribun de la plèbe
http://www.wikidata.org/entity/Q1278118,évêque
http://www.wikidata.org/entity/Q1278118,pape copte orthodoxe d'Alexandrie
http://www.wikidata.org/entity/Q1278485,
http://www.wikidata.org/entity/Q1278949,consul
http://www.wikidata.org/entity/Q1278949,maître de cavalerie
http://www.wikidata.org/entity/Q1278949,préteur
http://www.wikidata.org/entity/Q1278949,gouverneur romain
http://www.wikidata.org/entity/Q1278949,sénateur romain
http://www.wikidata.org/entity/Q1278967,
http://www.wikidata.org/entity/Q1278978,consul
http://www.wikidata.org/entity/Q1278978,sénateur romain
http://www.wikidata.org/entity/Q1280715,consul
http://www.wikidata.org/entity/Q1280715,préteur
http://www.wikidata.org/entity/Q1280715,gouverneur romain
http://www.wikidata.org/entity/Q1280715,sénateur romain
http://www.wikidata.org/entity/Q1280966,
http://www.wikidata.org/entity/Q1280971,consul
http://www.wikidata.org/entity/Q1280971,préteur
http://www.wikidata.org/entity/Q1280971,gouverneur romain
http://www.wikidata.org/entity/Q1280971,sénateur romain
http://www.wikidata.org/entity/Q1280982,consul
http://www.wikidata.org/entity/Q1280982,édile
http://www.wikidata.org/entity/Q1280982,sénateur romain
http://www.wikidata.org/entity/Q1280987,gouverneur romain
http://www.wikidata.org/entity/Q1280987,tribun de la plèbe
http://www.wikidata.org/entity/Q1281352,préteur
http://www.wikidata.org/entity/Q1282461,
http://www.wikidata.org/entity/Q1282616,
http://www.wikidata.org/entity/Q1283509,consul
http://www.wikidata.org/entity/Q1283509,gouverneur romain
http://www.wikidata.org/entity/Q1283509,sénateur romain
http://www.wikidata.org/entity/Q1283514,consul
http://www.wikidata.org/entity/Q1283514,tribun de la plèbe
http://www.wikidata.org/entity/Q1283514,sénateur romain
http://www.wikidata.org/entity/Q1283518,consul
http://www.wikidata.org/entity/Q1283518,préteur
http://www.wikidata.org/entity/Q1283518,édile
http://www.wikidata.org/entity/Q1283518,Questeur
http://www.wikidata.org/entity/Q1283518,gouverneur romain
http://www.wikidata.org/entity/Q1283518,monétaire
http://www.wikidata.org/entity/Q1283518,proconsul
http://www.wikidata.org/entity/Q1283518,Curateur
http://www.wikidata.org/entity/Q1283518,sénateur romain
http://www.wikidata.org/entity/Q1283524,consul
http://www.wikidata.org/entity/Q1283524,sénateur romain
http://www.wikidata.org/entity/Q1283531,
http://www.wikidata.org/entity/Q1283535,consul
http://www.wikidata.org/entity/Q1283539,consul
http://www.wikidata.org/entity/Q1283539,gouverneur romain
http://www.wikidata.org/entity/Q1283539,sénateur romain
http://www.wikidata.org/entity/Q1283545,consul
http://www.wikidata.org/entity/Q1283545,questeur
http://www.wikidata.org/entity/Q1283545,sénateur romain
http://www.wikidata.org/entity/Q1283550,consul
http://www.wikidata.org/entity/Q1283550,sénateur romain
http://www.wikidata.org/entity/Q1283555,consul
http://www.wikidata.org/entity/Q1283555,sénateur romain
http://www.wikidata.org/entity/Q1283576,consul
http://www.wikidata.org/entity/Q1283576,sénateur romain
http://www.wikidata.org/entity/Q430264,censeur
http://www.wikidata.org/entity/Q430264,édile
http://www.wikidata.org/entity/Q430264,gouverneur romain
http://www.wikidata.org/entity/Q430264,sénateur romain
http://www.wikidata.org/entity/Q430497,
http://www.wikidata.org/entity/Q431201,consul
http://www.wikidata.org/entity/Q431201,tribun de la plèbe
http://www.wikidata.org/entity/Q431201,sénateur romain
http://www.wikidata.org/entity/Q431311,consul
http://www.wikidata.org/entity/Q431311,préteur
http://www.wikidata.org/entity/Q431311,censeur
http://www.wikidata.org/entity/Q431311,sénateur romain
http://www.wikidata.org/entity/Q431367,
http://www.wikidata.org/entity/Q431423,consul
http://www.wikidata.org/entity/Q431423,préteur
http://www.wikidata.org/entity/Q431423,propréteur
http://www.wikidata.org/entity/Q431423,sénateur romain
http://www.wikidata.org/entity/Q432089,
http://www.wikidata.org/entity/Q432100,
http://www.wikidata.org/entity/Q432130,
http://www.wikidata.org/entity/Q432141,
http://www.wikidata.org/entity/Q432244,consul
http://www.wikidata.org/entity/Q432244,sénateur romain
http://www.wikidata.org/entity/Q432416,consul
http://www.wikidata.org/entity/Q432416,sénateur romain
http://www.wikidata.org/entity/Q432569,consul
http://www.wikidata.org/entity/Q432569,questeur
http://www.wikidata.org/entity/Q432569,sénateur romain
http://www.wikidata.org/entity/Q432578,
http://www.wikidata.org/entity/Q433381,
http://www.wikidata.org/entity/Q433458,
http://www.wikidata.org/entity/Q433463,édile
http://www.wikidata.org/entity/Q433463,tribun de la plèbe
http://www.wikidata.org/entity/Q433850,consul
http://www.wikidata.org/entity/Q433850,sénateur romain
http://www.wikidata.org/entity/Q434133,consul
http://www.wikidata.org/entity/Q434133,censeur
http://www.wikidata.org/entity/Q434133,sénateur romain
http://www.wikidata.org/entity/Q435163,consul
http://www.wikidata.org/entity/Q435163,préteur
http://www.wikidata.org/entity/Q435163,questeur
http://www.wikidata.org/entity/Q435163,édile
http://www.wikidata.org/entity/Q435163,sénateur romain
http://www.wikidata.org/entity/Q435167,consul
http://www.wikidata.org/entity/Q435167,censeur
http://www.wikidata.org/entity/Q435167,légat
http://www.wikidata.org/entity/Q435167,préfet de Rome
http://www.wikidata.org/entity/Q435167,gouverneur romain
http://www.wikidata.org/entity/Q435167,sénateur romain
http://www.wikidata.org/entity/Q435213,consul
http://www.wikidata.org/entity/Q435213,préteur
http://www.wikidata.org/entity/Q435213,censeur
http://www.wikidata.org/entity/Q435213,gouverneur romain
http://www.wikidata.org/entity/Q435213,tribun de la plèbe
http://www.wikidata.org/entity/Q435213,sénateur romain
http://www.wikidata.org/entity/Q435226,
http://www.wikidata.org/entity/Q435329,consul
http://www.wikidata.org/entity/Q435329,préteur
http://www.wikidata.org/entity/Q435329,gouverneur romain
http://www.wikidata.org/entity/Q435329,sénateur romain
http://www.wikidata.org/entity/Q435352,consul
http://www.wikidata.org/entity/Q435352,maître de cavalerie
http://www.wikidata.org/entity/Q435352,censeur
http://www.wikidata.org/entity/Q435352,édile
http://www.wikidata.org/entity/Q435352,dictateur
http://www.wikidata.org/entity/Q435352,sénateur romain
http://www.wikidata.org/entity/Q435392,consul
http://www.wikidata.org/entity/Q435392,sénateur romain
http://www.wikidata.org/entity/Q435404,consul
http://www.wikidata.org/entity/Q435404,sénateur romain
http://www.wikidata.org/entity/Q435408,consul
http://www.wikidata.org/entity/Q435408,censeur
http://www.wikidata.org/entity/Q435408,dictateur
http://www.wikidata.org/entity/Q435408,sénateur romain
http://www.wikidata.org/entity/Q435936,
http://www.wikidata.org/entity/Q435946,
http://www.wikidata.org/entity/Q435959,
http://www.wikidata.org/entity/Q435987,
http://www.wikidata.org/entity/Q436034,sénateur romain
http://www.wikidata.org/entity/Q436302,
http://www.wikidata.org/entity/Q436391,évêque
http://www.wikidata.org/entity/Q436439,
http://www.wikidata.org/entity/Q436542,archevêque
http://www.wikidata.org/entity/Q436634,
http://www.wikidata.org/entity/Q437183,Évêque d'Elvira
http://www.wikidata.org/entity/Q437472,
http://www.wikidata.org/entity/Q437604,empereur romain
http://www.wikidata.org/entity/Q437712,
http://www.wikidata.org/entity/Q437760,empereur romain
http://www.wikidata.org/entity/Q437869,
http://www.wikidata.org/entity/Q437898,
http://www.wikidata.org/entity/Q440420,
http://www.wikidata.org/entity/Q441138,
http://www.wikidata.org/entity/Q441173,tribun de la plèbe
http://www.wikidata.org/entity/Q441191,consul
http://www.wikidata.org/entity/Q441191,préteur
http://www.wikidata.org/entity/Q441191,censeur
