item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q343780,Quintus Pompeius Senecio Sosius Priscus,Quintus,Sosius,Senecio,Pompeii,masculin,0200-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1237517,
http://www.wikidata.org/entity/Q343785,Ragonius Venustus,Lucius,Ragonius,,Ragonii,masculin,0200-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q343795,Lucius Munatius Plancus,Lucius,Munatius,,Munatii,masculin,-0100-01-01T00:00:00Z,Rome,0100-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q435167,
http://www.wikidata.org/entity/Q343804,Caius Antistius Vetus,Caius,Antistius,,Antistii,masculin,0050-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q716708,http://www.wikidata.org/entity/Q12295763
http://www.wikidata.org/entity/Q343814,Lucius Valerius Claudius Acilius Priscillianus Maximus,Lucius,Acilius,,Acilii,masculin,0250-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q254261,
http://www.wikidata.org/entity/Q344257,Caius Caecina Largus,Caius,Caecinia,,Caecinae,masculin,-0050-01-01T00:00:00Z,Volterra,,,,
http://www.wikidata.org/entity/Q344275,Gnaeus Sentius Saturninus,Cnaeus,Sentius,,Sentii,masculin,-0050-01-01T00:00:00Z,,0066-01-01T00:00:00Z,Rome,http://www.wikidata.org/entity/Q1229133,
http://www.wikidata.org/entity/Q344282,Cnaeus Pedanius Fuscus,Cnaeus,,,,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q12277062,
http://www.wikidata.org/entity/Q346415,Sextus Pompeius,Sextus,Pompeius,,Pompeii,masculin,-0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q105337371,http://www.wikidata.org/entity/Q105337327
http://www.wikidata.org/entity/Q717647,Gnaeus Claudius Severus Arabianus,Cnaeus,Claudius,,Claudii,masculin,0113-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q5517429,
http://www.wikidata.org/entity/Q717806,Cnaeus Claudius Severus,Cnaeus,Claudius,Severus,Claudii,masculin,0133-01-01T00:00:00Z,,,Rome,http://www.wikidata.org/entity/Q717647,
http://www.wikidata.org/entity/Q718165,Caius Sallustius Crispus Passienus,Caius,Sallustius,Crispus,Sallustii,masculin,t2283499156,,0047-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q720516,
http://www.wikidata.org/entity/Q718560,Titus Statilius Taurus,Titus,Statilius,,Statilii,masculin,-0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q2331658,http://www.wikidata.org/entity/Q11915691
http://www.wikidata.org/entity/Q718967,Titus Statilius Taurus Corvinus,Titus,Statilius,,Statilii,masculin,,,,,http://www.wikidata.org/entity/Q718560,http://www.wikidata.org/entity/Q12274550
