item,epouse
http://www.wikidata.org/entity/Q6697631,http://www.wikidata.org/entity/Q262368
http://www.wikidata.org/entity/Q6697633,http://www.wikidata.org/entity/Q4813403
http://www.wikidata.org/entity/Q6758221,t2225845883
http://www.wikidata.org/entity/Q6758389,http://www.wikidata.org/entity/Q6306142
http://www.wikidata.org/entity/Q6758405,http://www.wikidata.org/entity/Q12283222
http://www.wikidata.org/entity/Q6766573,http://www.wikidata.org/entity/Q7076785
http://www.wikidata.org/entity/Q7810322,http://www.wikidata.org/entity/Q545141
http://www.wikidata.org/entity/Q7810326,http://www.wikidata.org/entity/Q104790915
http://www.wikidata.org/entity/Q8200285,http://www.wikidata.org/entity/Q59617969
http://www.wikidata.org/entity/Q9024736,t1696130869
http://www.wikidata.org/entity/Q9064243,t41793287
http://www.wikidata.org/entity/Q10325341,http://www.wikidata.org/entity/Q622129
http://www.wikidata.org/entity/Q10325341,http://www.wikidata.org/entity/Q5427629
http://www.wikidata.org/entity/Q10714080,t883538460
http://www.wikidata.org/entity/Q10963713,http://www.wikidata.org/entity/Q12278988
http://www.wikidata.org/entity/Q11007600,t1967775073
http://www.wikidata.org/entity/Q11016974,t44844706
http://www.wikidata.org/entity/Q11017318,t1157260271
http://www.wikidata.org/entity/Q11033514,t331005814
http://www.wikidata.org/entity/Q11033514,t331005839
http://www.wikidata.org/entity/Q1541672,t1129836093
http://www.wikidata.org/entity/Q1542092,http://www.wikidata.org/entity/Q1154373
http://www.wikidata.org/entity/Q1669268,t2239894374
http://www.wikidata.org/entity/Q1669268,t2239894376
http://www.wikidata.org/entity/Q1669268,t2239894379
http://www.wikidata.org/entity/Q1672611,t857302608
http://www.wikidata.org/entity/Q1681770,t1130631119
http://www.wikidata.org/entity/Q1721011,t2222968551
http://www.wikidata.org/entity/Q1751216,t1130897242
http://www.wikidata.org/entity/Q1767765,t304019987
http://www.wikidata.org/entity/Q1793966,t1402906667
http://www.wikidata.org/entity/Q1793966,t1402906700
http://www.wikidata.org/entity/Q1799131,t16974637
http://www.wikidata.org/entity/Q1839914,t858070881
http://www.wikidata.org/entity/Q1872296,t2242579593
http://www.wikidata.org/entity/Q1873622,t1131659808
http://www.wikidata.org/entity/Q1873622,t1131659862
http://www.wikidata.org/entity/Q1894191,t304544448
http://www.wikidata.org/entity/Q1937568,t583561696
http://www.wikidata.org/entity/Q1952825,t2244251086
http://www.wikidata.org/entity/Q2005427,t1674120711
http://www.wikidata.org/entity/Q2005427,t1674120724
http://www.wikidata.org/entity/Q2062146,http://www.wikidata.org/entity/Q466696
http://www.wikidata.org/entity/Q2066659,t2217997706
http://www.wikidata.org/entity/Q2066659,t2217997713
http://www.wikidata.org/entity/Q2123402,t2247022119
http://www.wikidata.org/entity/Q2236673,t2243825606
http://www.wikidata.org/entity/Q2274319,t585262390
http://www.wikidata.org/entity/Q2274319,t585262456
http://www.wikidata.org/entity/Q2275596,http://www.wikidata.org/entity/Q453551
http://www.wikidata.org/entity/Q2280800,http://www.wikidata.org/entity/Q452705
http://www.wikidata.org/entity/Q2321555,http://www.wikidata.org/entity/Q230716
http://www.wikidata.org/entity/Q2331658,t860455115
http://www.wikidata.org/entity/Q2331658,t860455144
http://www.wikidata.org/entity/Q2367936,t19709115
http://www.wikidata.org/entity/Q2367936,t19709152
http://www.wikidata.org/entity/Q2403916,http://www.wikidata.org/entity/Q1413
http://www.wikidata.org/entity/Q2437174,t861009718
http://www.wikidata.org/entity/Q2463039,t2241988164
http://www.wikidata.org/entity/Q2469317,http://www.wikidata.org/entity/Q517380
http://www.wikidata.org/entity/Q2472899,http://www.wikidata.org/entity/Q162456
http://www.wikidata.org/entity/Q2494981,http://www.wikidata.org/entity/Q235090
http://www.wikidata.org/entity/Q2626814,t2222953281
http://www.wikidata.org/entity/Q2655602,http://www.wikidata.org/entity/Q102449495
http://www.wikidata.org/entity/Q2676671,t1135486719
http://www.wikidata.org/entity/Q2711623,http://www.wikidata.org/entity/Q5409733
http://www.wikidata.org/entity/Q2724155,http://www.wikidata.org/entity/Q441774
http://www.wikidata.org/entity/Q2739033,http://www.wikidata.org/entity/Q1402198
http://www.wikidata.org/entity/Q2745841,t862377294
http://www.wikidata.org/entity/Q2864244,http://www.wikidata.org/entity/Q446260
http://www.wikidata.org/entity/Q2866901,http://www.wikidata.org/entity/Q2720247
http://www.wikidata.org/entity/Q2932469,t1136570235
http://www.wikidata.org/entity/Q3040245,http://www.wikidata.org/entity/Q7039297
http://www.wikidata.org/entity/Q3265868,t864430481
http://www.wikidata.org/entity/Q3265869,t2216775402
http://www.wikidata.org/entity/Q3265887,http://www.wikidata.org/entity/Q12298897
http://www.wikidata.org/entity/Q3265904,t2245499170
http://www.wikidata.org/entity/Q3290241,http://www.wikidata.org/entity/Q466696
http://www.wikidata.org/entity/Q3290274,http://www.wikidata.org/entity/Q3515798
http://www.wikidata.org/entity/Q3293507,t2217692185
http://www.wikidata.org/entity/Q3293507,t2217692201
http://www.wikidata.org/entity/Q3300502,t2216781636
http://www.wikidata.org/entity/Q3305547,http://www.wikidata.org/entity/Q3306296
http://www.wikidata.org/entity/Q3414665,t865233962
http://www.wikidata.org/entity/Q3529664,http://www.wikidata.org/entity/Q5349849
http://www.wikidata.org/entity/Q3621479,t1410793117
http://www.wikidata.org/entity/Q3622586,t312487410
http://www.wikidata.org/entity/Q3622705,t2240667729
http://www.wikidata.org/entity/Q3624250,http://www.wikidata.org/entity/Q13427712
http://www.wikidata.org/entity/Q3624657,t866021742
http://www.wikidata.org/entity/Q3625067,http://www.wikidata.org/entity/Q8265475
http://www.wikidata.org/entity/Q3625112,t1950229425
http://www.wikidata.org/entity/Q3631240,http://www.wikidata.org/entity/Q89581370
http://www.wikidata.org/entity/Q3655278,t1950229525
http://www.wikidata.org/entity/Q3655306,http://www.wikidata.org/entity/Q461531
http://www.wikidata.org/entity/Q3655332,t591217086
http://www.wikidata.org/entity/Q3655476,http://www.wikidata.org/entity/Q544816
http://www.wikidata.org/entity/Q3655571,t25596430
http://www.wikidata.org/entity/Q544909,http://www.wikidata.org/entity/Q7200984
http://www.wikidata.org/entity/Q545266,http://www.wikidata.org/entity/Q98065247
http://www.wikidata.org/entity/Q548179,t1664982008
http://www.wikidata.org/entity/Q549122,t1934066309
http://www.wikidata.org/entity/Q549132,http://www.wikidata.org/entity/Q1823589
http://www.wikidata.org/entity/Q549880,http://www.wikidata.org/entity/Q13479304
http://www.wikidata.org/entity/Q550450,http://www.wikidata.org/entity/Q3655884
http://www.wikidata.org/entity/Q550450,http://www.wikidata.org/entity/Q98242517
http://www.wikidata.org/entity/Q550603,t2239887726
http://www.wikidata.org/entity/Q551225,http://www.wikidata.org/entity/Q380857
http://www.wikidata.org/entity/Q553282,t2241228498
http://www.wikidata.org/entity/Q553282,t2241228502
http://www.wikidata.org/entity/Q554325,t7499143
http://www.wikidata.org/entity/Q554325,t7499162
http://www.wikidata.org/entity/Q554395,t2246514427
http://www.wikidata.org/entity/Q554395,t2246514431
http://www.wikidata.org/entity/Q557052,t1664982040
http://www.wikidata.org/entity/Q559871,t2220387165
http://www.wikidata.org/entity/Q559871,t2220387166
http://www.wikidata.org/entity/Q561677,t1394400368
http://www.wikidata.org/entity/Q561896,t1394400376
http://www.wikidata.org/entity/Q568498,http://www.wikidata.org/entity/Q12899377
http://www.wikidata.org/entity/Q570532,http://www.wikidata.org/entity/Q543615
http://www.wikidata.org/entity/Q577184,t1664982063
http://www.wikidata.org/entity/Q579263,http://www.wikidata.org/entity/Q3031793
http://www.wikidata.org/entity/Q579548,t849471998
http://www.wikidata.org/entity/Q583860,http://www.wikidata.org/entity/Q11910936
http://www.wikidata.org/entity/Q594441,http://www.wikidata.org/entity/Q12272327
http://www.wikidata.org/entity/Q604360,t849742312
http://www.wikidata.org/entity/Q606409,http://www.wikidata.org/entity/Q7924698
http://www.wikidata.org/entity/Q606722,http://www.wikidata.org/entity/Q3589326
http://www.wikidata.org/entity/Q607934,http://www.wikidata.org/entity/Q45530
http://www.wikidata.org/entity/Q611638,t2254310973
http://www.wikidata.org/entity/Q612508,t1665515718
http://www.wikidata.org/entity/Q615040,t2242258526
http://www.wikidata.org/entity/Q616864,t2222984313
http://www.wikidata.org/entity/Q621105,t1665515612
http://www.wikidata.org/entity/Q621137,t295754678
http://www.wikidata.org/entity/Q629878,http://www.wikidata.org/entity/Q12295762
http://www.wikidata.org/entity/Q634791,http://www.wikidata.org/entity/Q106291560
http://www.wikidata.org/entity/Q636872,t1123446862
http://www.wikidata.org/entity/Q636872,t1123446923
http://www.wikidata.org/entity/Q637596,t2241282731
http://www.wikidata.org/entity/Q637903,t296043603
http://www.wikidata.org/entity/Q642997,t2217991451
http://www.wikidata.org/entity/Q646993,http://www.wikidata.org/entity/Q442503
http://www.wikidata.org/entity/Q650813,http://www.wikidata.org/entity/Q241445
http://www.wikidata.org/entity/Q651208,http://www.wikidata.org/entity/Q1893528
http://www.wikidata.org/entity/Q653740,t1934861528
http://www.wikidata.org/entity/Q654348,http://www.wikidata.org/entity/Q105871926
http://www.wikidata.org/entity/Q654615,t1395210914
http://www.wikidata.org/entity/Q656527,t2217662966
http://www.wikidata.org/entity/Q657468,t1395210895
http://www.wikidata.org/entity/Q657609,t1934861473
http://www.wikidata.org/entity/Q659723,t574942157
http://www.wikidata.org/entity/Q659723,t574942215
http://www.wikidata.org/entity/Q660112,http://www.wikidata.org/entity/Q5427629
http://www.wikidata.org/entity/Q661915,http://www.wikidata.org/entity/Q104842701
http://www.wikidata.org/entity/Q664229,t2220607650
http://www.wikidata.org/entity/Q666740,http://www.wikidata.org/entity/Q94699005
http://www.wikidata.org/entity/Q668626,t1123720144
http://www.wikidata.org/entity/Q669830,http://www.wikidata.org/entity/Q4815798
http://www.wikidata.org/entity/Q670737,t1395479687
http://www.wikidata.org/entity/Q671419,http://www.wikidata.org/entity/Q96578825
http://www.wikidata.org/entity/Q671846,t1123720127
http://www.wikidata.org/entity/Q672403,t296326283
http://www.wikidata.org/entity/Q673518,t575223806
http://www.wikidata.org/entity/Q673761,t575223778
http://www.wikidata.org/entity/Q674757,http://www.wikidata.org/entity/Q4769176
http://www.wikidata.org/entity/Q675499,t575223786
http://www.wikidata.org/entity/Q675710,http://www.wikidata.org/entity/Q5194730
http://www.wikidata.org/entity/Q677900,http://www.wikidata.org/entity/Q105495641
http://www.wikidata.org/entity/Q685423,t575223857
http://www.wikidata.org/entity/Q691847,t1395479654
http://www.wikidata.org/entity/Q692406,t8696932
http://www.wikidata.org/entity/Q703346,http://www.wikidata.org/entity/Q100804879
http://www.wikidata.org/entity/Q703354,t850576590
http://www.wikidata.org/entity/Q703354,t850576668
http://www.wikidata.org/entity/Q703354,t850576691
http://www.wikidata.org/entity/Q703362,t1666280602
http://www.wikidata.org/entity/Q703362,t1666280646
http://www.wikidata.org/entity/Q703448,http://www.wikidata.org/entity/Q106042353
http://www.wikidata.org/entity/Q703448,t2240550996
http://www.wikidata.org/entity/Q703580,http://www.wikidata.org/entity/Q236459
http://www.wikidata.org/entity/Q11034410,http://www.wikidata.org/entity/Q1823586
http://www.wikidata.org/entity/Q11472936,t2247016911
http://www.wikidata.org/entity/Q11768202,t1430109591
http://www.wikidata.org/entity/Q11917891,t2234371750
http://www.wikidata.org/entity/Q11923514,http://www.wikidata.org/entity/Q256316
http://www.wikidata.org/entity/Q11923552,t2217272874
http://www.wikidata.org/entity/Q11923620,http://www.wikidata.org/entity/Q435946
http://www.wikidata.org/entity/Q11923627,t2242439736
http://www.wikidata.org/entity/Q11923628,t1158936239
http://www.wikidata.org/entity/Q11923652,t1430353902
http://www.wikidata.org/entity/Q11924394,http://www.wikidata.org/entity/Q97062732
http://www.wikidata.org/entity/Q75755163,t1051563593
http://www.wikidata.org/entity/Q75837361,t777698409
http://www.wikidata.org/entity/Q75853190,t1594082968
http://www.wikidata.org/entity/Q89587803,t1088371899
http://www.wikidata.org/entity/Q89587827,t259379433
http://www.wikidata.org/entity/Q89588511,t2236806777
http://www.wikidata.org/entity/Q92430378,t1367829125
http://www.wikidata.org/entity/Q92435761,t546783331
http://www.wikidata.org/entity/Q92757108,t1368969323
http://www.wikidata.org/entity/Q93120480,t548970158
http://www.wikidata.org/entity/Q93714494,http://www.wikidata.org/entity/Q2743448
http://www.wikidata.org/entity/Q93953755,http://www.wikidata.org/entity/Q2743448
http://www.wikidata.org/entity/Q93957250,http://www.wikidata.org/entity/Q93960344
http://www.wikidata.org/entity/Q93959884,t826339009
http://www.wikidata.org/entity/Q93966288,http://www.wikidata.org/entity/Q93118843
http://www.wikidata.org/entity/Q94102336,t551072876
http://www.wikidata.org/entity/Q94127670,http://www.wikidata.org/entity/Q15709216
http://www.wikidata.org/entity/Q94523629,t2236798921
http://www.wikidata.org/entity/Q94524209,t2236798916
http://www.wikidata.org/entity/Q94697095,t1101646732
http://www.wikidata.org/entity/Q97004206,t831878361
http://www.wikidata.org/entity/Q97004722,t1377289990
http://www.wikidata.org/entity/Q97015928,t277075854
http://www.wikidata.org/entity/Q97015935,t831878244
http://www.wikidata.org/entity/Q97062471,t556515014
http://www.wikidata.org/entity/Q97062710,t2185238318
http://www.wikidata.org/entity/Q97074881,t832072629
http://www.wikidata.org/entity/Q97077132,t1647946847
http://www.wikidata.org/entity/Q97139304,t1647946827
http://www.wikidata.org/entity/Q97139370,t832072627
http://www.wikidata.org/entity/Q97156654,t556515035
http://www.wikidata.org/entity/Q97489697,t556838000
http://www.wikidata.org/entity/Q97515893,t2185579459
http://www.wikidata.org/entity/Q97573368,t1917810128
http://www.wikidata.org/entity/Q97573375,t1648419815
http://www.wikidata.org/entity/Q97608716,t1648595539
http://www.wikidata.org/entity/Q97608851,t1106342517
http://www.wikidata.org/entity/Q97616681,http://www.wikidata.org/entity/Q97617003
http://www.wikidata.org/entity/Q97619203,t2217625044
http://www.wikidata.org/entity/Q97621050,t1106342441
http://www.wikidata.org/entity/Q97622696,t1917810122
http://www.wikidata.org/entity/Q97622720,t557208101
http://www.wikidata.org/entity/Q97622924,t2185926916
http://www.wikidata.org/entity/Q97666879,t557208100
http://www.wikidata.org/entity/Q97666929,t1918000690
http://www.wikidata.org/entity/Q97666961,t832677552
http://www.wikidata.org/entity/Q97667140,t832677587
http://www.wikidata.org/entity/Q97684608,t1106542943
http://www.wikidata.org/entity/Q97684806,http://www.wikidata.org/entity/Q65619947
http://www.wikidata.org/entity/Q97720994,t1648794441
http://www.wikidata.org/entity/Q97722876,t1918000691
http://www.wikidata.org/entity/Q97723764,t557208124
http://www.wikidata.org/entity/Q97723873,t2186122505
http://www.wikidata.org/entity/Q97725829,t2186122461
http://www.wikidata.org/entity/Q97824081,t832878306
http://www.wikidata.org/entity/Q97824086,http://www.wikidata.org/entity/Q65619947
http://www.wikidata.org/entity/Q97825598,http://www.wikidata.org/entity/Q97824749
http://www.wikidata.org/entity/Q97831763,t1918188664
http://www.wikidata.org/entity/Q97834339,t832878366
http://www.wikidata.org/entity/Q97924803,t833070644
http://www.wikidata.org/entity/Q97927851,t1378519986
http://www.wikidata.org/entity/Q97932751,t278358788
http://www.wikidata.org/entity/Q98103439,t557860744
http://www.wikidata.org/entity/Q98109415,t1378971933
http://www.wikidata.org/entity/Q98109457,t2255922181
http://www.wikidata.org/entity/Q98374052,t558454699
http://www.wikidata.org/entity/Q98659434,t558987443
http://www.wikidata.org/entity/Q98739834,t2237344614
http://www.wikidata.org/entity/Q99671041,http://www.wikidata.org/entity/Q433463
http://www.wikidata.org/entity/Q99774707,t560637346
http://www.wikidata.org/entity/Q99896748,t1652164736
http://www.wikidata.org/entity/Q101105495,http://www.wikidata.org/entity/Q104626458
http://www.wikidata.org/entity/Q102349608,t563135493
http://www.wikidata.org/entity/Q102350968,t2191732339
http://www.wikidata.org/entity/Q102390583,t2234357634
http://www.wikidata.org/entity/Q102417058,t1654364813
http://www.wikidata.org/entity/Q102423647,t1923804823
http://www.wikidata.org/entity/Q102450912,t1112297053
http://www.wikidata.org/entity/Q104029158,t284580024
http://www.wikidata.org/entity/Q104640766,http://www.wikidata.org/entity/Q104641130
http://www.wikidata.org/entity/Q105790190,http://www.wikidata.org/entity/Q60320666
http://www.wikidata.org/entity/Q71133179,http://www.wikidata.org/entity/Q71132600
http://www.wikidata.org/entity/Q73359480,t496889987
http://www.wikidata.org/entity/Q73360721,t216805726
http://www.wikidata.org/entity/Q12291717,http://www.wikidata.org/entity/Q12271294
http://www.wikidata.org/entity/Q12291746,http://www.wikidata.org/entity/Q12272328
http://www.wikidata.org/entity/Q12296332,http://www.wikidata.org/entity/Q12299527
http://www.wikidata.org/entity/Q13030457,t48462946
http://www.wikidata.org/entity/Q14852482,http://www.wikidata.org/entity/Q2378356
http://www.wikidata.org/entity/Q15034789,t891995422
http://www.wikidata.org/entity/Q15709415,t2234366110
http://www.wikidata.org/entity/Q15711212,http://www.wikidata.org/entity/Q12141786
http://www.wikidata.org/entity/Q15723470,t1709232469
http://www.wikidata.org/entity/Q15833814,t1978171174
http://www.wikidata.org/entity/Q16189899,t342883128
http://www.wikidata.org/entity/Q16203434,http://www.wikidata.org/entity/Q104869095
http://www.wikidata.org/entity/Q18572168,http://www.wikidata.org/entity/Q5129262
http://www.wikidata.org/entity/Q18936044,http://www.wikidata.org/entity/Q7636568
http://www.wikidata.org/entity/Q19295754,t901667934
http://www.wikidata.org/entity/Q19609971,http://www.wikidata.org/entity/Q30026565
http://www.wikidata.org/entity/Q19716301,http://www.wikidata.org/entity/Q2126654
http://www.wikidata.org/entity/Q19947698,t902660228
http://www.wikidata.org/entity/Q20002235,t2248996779
http://www.wikidata.org/entity/Q20002252,t2250011842
http://www.wikidata.org/entity/Q20005554,t2248869197
http://www.wikidata.org/entity/Q20101780,t2249003728
http://www.wikidata.org/entity/Q20108545,t2249896402
http://www.wikidata.org/entity/Q20109059,t2248878599
http://www.wikidata.org/entity/Q20109060,http://www.wikidata.org/entity/Q19714893
http://www.wikidata.org/entity/Q20500760,http://www.wikidata.org/entity/Q3623564
http://www.wikidata.org/entity/Q21517620,http://www.wikidata.org/entity/Q11907072
http://www.wikidata.org/entity/Q21636541,http://www.wikidata.org/entity/Q40140733
http://www.wikidata.org/entity/Q28665780,t370595521
http://www.wikidata.org/entity/Q40741192,http://www.wikidata.org/entity/Q40741207
http://www.wikidata.org/entity/Q46512139,http://www.wikidata.org/entity/Q22661413
http://www.wikidata.org/entity/Q54553351,t2088315182
http://www.wikidata.org/entity/Q55399448,http://www.wikidata.org/entity/Q55399410
http://www.wikidata.org/entity/Q55440325,t177961556
http://www.wikidata.org/entity/Q55463243,t177961572
http://www.wikidata.org/entity/Q55463592,t1281709804
http://www.wikidata.org/entity/Q55463614,t177961532
http://www.wikidata.org/entity/Q55753199,t1822458359
http://www.wikidata.org/entity/Q57150521,t2094342028
http://www.wikidata.org/entity/Q57329994,t1286148996
http://www.wikidata.org/entity/Q57331818,http://www.wikidata.org/entity/Q469853
http://www.wikidata.org/entity/Q63104646,http://www.wikidata.org/entity/Q64842254
http://www.wikidata.org/entity/Q63104647,http://www.wikidata.org/entity/Q64853894
http://www.wikidata.org/entity/Q63105711,t1569402151
http://www.wikidata.org/entity/Q63149369,t1839115247
http://www.wikidata.org/entity/Q63171208,t476835557
http://www.wikidata.org/entity/Q63315125,t1569718273
http://www.wikidata.org/entity/Q63343975,t1027283011
http://www.wikidata.org/entity/Q64828024,t1301935081
http://www.wikidata.org/entity/Q64831801,t1029972778
http://www.wikidata.org/entity/Q64843265,t2110330313
http://www.wikidata.org/entity/Q64853920,t199283329
http://www.wikidata.org/entity/Q64868893,http://www.wikidata.org/entity/Q64854646
http://www.wikidata.org/entity/Q65151550,t2110689429
