itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pereLabel,mereLabel
Martinien,Sextus,Marcius,,Marcii,masculin,0250-01-01T00:00:00Z,,0324-01-01T00:00:00Z,Cappadoce,,
Sextilia,,Sextilia,,Sextilii,féminin,-0100-01-01T00:00:00Z,,0069-01-01T00:00:00Z,Rome,,
Domitia Lepida Minor,,Domitia,Lepida,Domitii,féminin,,Rome,0054-01-01T00:00:00Z,Rome,Lucius Domitius Ahenobarbus,Antonia l'Aînée
Caius Junius Silanus,Caius,Junius,Silanus,Junii,masculin,-0100-01-01T00:00:00Z,,-0060-01-01T00:00:00Z,,,
Plautilla,,,,,féminin,0050-01-01T00:00:00Z,Rome,t2194182553,Rome,,
Cornelia Metella,,Cornelia,Metella,Cornelii,féminin,-0072-01-01T00:00:00Z,Rome antique,t2234165434,t2234165436,Quintus Caecilius Metellus Pius Scipio Nasica,Aemilia Lepida
Cornelia Metella,,Cornelia,Metella,Cornelii,féminin,-0072-01-01T00:00:00Z,Rome antique,t2234165434,t2234165439,Quintus Caecilius Metellus Pius Scipio Nasica,Aemilia Lepida
Marcia,,Marcia,,Marcii,féminin,-0080-01-01T00:00:00Z,t2172353750,-0100-01-01T00:00:00Z,t2172353749,Lucius Marcius Philippus,t2172353747
Cnaeus Julius Agricola,Cnaeus,Julius,Agricola,Julii,masculin,0040-07-11T00:00:00Z,Fréjus,0093-08-23T00:00:00Z,Rome,Lucius Julius Graecinus,Julia Procilla
Tatien le Syrien,,,,,masculin,0120-01-01T00:00:00Z,Assyrie,0173-01-01T00:00:00Z,Assyrie,,
Martine de Rome,,,,,féminin,0200-01-01T00:00:00Z,,0228-01-01T00:00:00Z,Rome,,
Albia Dominica,,Albia,,Albii,féminin,0337-01-01T00:00:00Z,,,,Petronius,
Eumachia,,,,,féminin,0050-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Herennius Etruscus,Quintus,Herennius,,Herennii,masculin,0220-01-01T00:00:00Z,Pannonie,0251-07-01T00:00:00Z,Razgrad,Dèce,Herennia Etruscilla
Mucia Tertia,,Mucia,,Mucii,féminin,-0094-01-01T00:00:00Z,Rome,-0030-01-01T00:00:00Z,t2254168589,Quintus Mucius Scævola,t2254168590
Tullia Major,,Tullia,,Tullii,féminin,-0600-01-01T00:00:00Z,t2236370759,-0600-01-01T00:00:00Z,Rome,Servius Tullius,Tarquinia the Elder
Eusébie,,,,,féminin,0400-01-01T00:00:00Z,Thessalonique,0360-01-01T00:00:00Z,Thessalonique,Eusebius,
Sénèque l'Ancien,Marcus,Annaeus,,Annaei,masculin,-0053-01-01T00:00:00Z,Cordoue,0039-01-01T00:00:00Z,Rome,,
Sainte Léa,,,,,féminin,0350-01-01T00:00:00Z,Rome,0384-03-22T00:00:00Z,Ostie,,
Quintus Fabius Maximus Verrucosus,Quintus,Fabius,Maximus,Fabii,masculin,-0300-01-01T00:00:00Z,Rome,-0202-01-01T00:00:00Z,Rome,Quintus Fabius Maximus,t2259565766
Aurelius Victor,Sextus,Aurelius,Victor,Aurelii,masculin,0320-01-01T00:00:00Z,Afrique,0390-01-01T00:00:00Z,,,
Égérie,,,,,féminin,0400-01-01T00:00:00Z,Gallécie,,,,
Sextus Varius Marcellus,Sextus,,,,masculin,0165-01-01T00:00:00Z,,0215-01-01T00:00:00Z,,,
Munatia Plancina,,Munatia,,Munatii,féminin,-0100-01-01T00:00:00Z,,0033-01-01T00:00:00Z,,,
Arnobe le Jeune,,,,,masculin,0500-01-01T00:00:00Z,,0455-01-01T00:00:00Z,Rome,,
Arnobe le Jeune,,,,,masculin,0500-01-01T00:00:00Z,,0500-01-01T00:00:00Z,Rome,,
Publius Rutilius Lupus,Publius,Rutilius,Lupus,Rutilii,masculin,-0100-01-01T00:00:00Z,Rome antique,-0060-01-01T00:00:00Z,t2257031062,t2257031064,t2257031066
Publius Rutilius Lupus,Publius,Rutilius,Lupus,Rutilii,masculin,-0100-01-01T00:00:00Z,Rome antique,-0060-01-01T00:00:00Z,t2257031065,t2257031064,t2257031066
Titus Flavius Clemens,Titus,Flavius,,Flavii,masculin,0050-01-01T00:00:00Z,,0095-05-01T00:00:00Z,Rome,Titus Flavius Sabinus,
Quintus Caecilius Metellus Numidicus,Quintus,Caecilius,Metellus,Caecilii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0090-01-01T00:00:00Z,t2259558860,Lucius Caecilius Metellus Calvus,t2259558864
Quintus Caecilius Metellus Numidicus,Quintus,Caecilius,Numidicus,Caecilii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0090-01-01T00:00:00Z,t2259558860,Lucius Caecilius Metellus Calvus,t2259558864
Quintus Curtius Rufus,Quintus,Curtius,,Curtii,masculin,-0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Nummius,Albinus,Nummii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Umbrius,Albinus,Nummii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Nummius,Senecio,Nummii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Umbrius,Senecio,Nummii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Nummius,Albinus,Umbrii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Umbrius,Albinus,Umbrii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Nummius,Senecio,Umbrii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Marcus Nummius Umbrius Primus Senecio Albinus,Marcus,Umbrius,Senecio,Umbrii,masculin,0200-01-01T00:00:00Z,,0300-01-01T00:00:00Z,,,
Titus Veturius Geminus Cicurinus,Titus,Veturius,Cicurinus,Veturii,masculin,-0600-01-01T00:00:00Z,t2114970921,-0500-01-01T00:00:00Z,t2114970917,t2114970916,t2114970922
Titus Veturius Geminus Cicurinus,Titus,Veturius,Geminus,Veturii,masculin,-0600-01-01T00:00:00Z,t2114970921,-0500-01-01T00:00:00Z,t2114970917,t2114970916,t2114970922
Appius Claudius Sabinus,Appius,Claudius,Crassus,Claudii,masculin,-0436-01-01T00:00:00Z,Rome antique,-0350-01-01T00:00:00Z,t2166432255,Appius Claudius Sabinus,t2166432256
Germanicus,Nero,Claudius,Drusus,Julii,masculin,-0014-05-22T00:00:00Z,Rome,0019-10-08T00:00:00Z,Antioche-sur-l'Oronte,Nero Claudius Drusus,Antonia la Jeune
Pétrone Maxime,,Petronius,,Petronii,masculin,0396-01-01T00:00:00Z,Rome,0455-01-01T00:00:00Z,Rome,Anicius Petronius Probinus,
Majorien,,,,,masculin,0420-01-01T00:00:00Z,Gaule,0461-08-07T00:00:00Z,Tortone,,
Valentin de Terni,,,,,masculin,0175-01-01T00:00:00Z,Terni,0273-02-14T00:00:00Z,Rome,,
Servius Tullius,Servius,Tullius,,Tullii,masculin,-0600-01-01T00:00:00Z,Rome,-0534-01-01T00:00:00Z,Rome,Tullius,Ocrisia
Tarquin le Superbe,Lucius,Tarquinius,,Tarquinii,masculin,-0600-01-01T00:00:00Z,t2234514132,-0494-01-01T00:00:00Z,Cumes,Gnaeus Tarquinius,t2234514131
Livius Andronicus,Lucius,Livius,,Livii,masculin,-0279-01-01T00:00:00Z,Tarente,-0199-01-01T00:00:00Z,Rome,t2204869445,t2204869442
Caton d'Utique,Marcus,Porcius,,Porcii,masculin,-0094-01-01T00:00:00Z,Rome,-0045-04-10T00:00:00Z,Utique,Marcus Porcius Caton,Livia Drusa
Flavius Anicius Olybrius,,Anicius,,Anicii,masculin,0500-01-01T00:00:00Z,Rome,0472-10-24T00:00:00Z,,Anicius Probus,
Quintilien,Marcus,Fabius,,Fabii,masculin,0035-01-01T00:00:00Z,Calahorra,0096-01-01T00:00:00Z,Rome,,
Juvénal,Decimus,Junius,,Junii,masculin,0055-01-01T00:00:00Z,Aquino,0200-01-01T00:00:00Z,Rome,,
Florien,Marcus,Annius,,Annii,masculin,0232-08-19T00:00:00Z,Terni,0276-09-09T00:00:00Z,Tarse,,
Numa Pompilius,Q98346041,Pompilius,,Pompilii,masculin,-0752-04-13T00:00:00Z,Cures Sabini,-0672-01-01T00:00:00Z,Rome,Pompo,t2295658777
Tullus Hostilius,Tullus,Hostilius,,Hostilii,masculin,-0709-01-01T00:00:00Z,,-0640-01-01T00:00:00Z,,t2252461087,t2252461085
Agathe de Catane,,,,,féminin,0235-09-08T00:00:00Z,San Giovanni Galermo,0261-02-05T00:00:00Z,Catane,,
Marcus Statius Priscus,Marcus,Licinius,,Licinii,masculin,0150-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,,
Pescennius Niger,Caius,Pescennius,Niger,Pescennii,masculin,0135-01-01T00:00:00Z,Aquino,0194-01-01T00:00:00Z,Antioche-sur-l'Oronte,,
Gorgon,,,,,masculin,0300-01-01T00:00:00Z,,0304-01-01T00:00:00Z,Rome,,
Lucius Verginius Rufus,Lucius,Verginius,,Verginii,masculin,0014-01-01T00:00:00Z,Côme,0097-01-01T00:00:00Z,Rome,,
Faustus Cornelius Sulla Felix,Faustus,Cornelius,Sulla,Cornelii,masculin,0023-01-01T00:00:00Z,,0062-01-01T00:00:00Z,Marseille,Faustus Cornelius Sulla,Domitia Lepida Minor
Faustus Cornelius Sulla Felix,Faustus,Cornelius,Felix,Cornelii,masculin,0023-01-01T00:00:00Z,,0062-01-01T00:00:00Z,Marseille,Faustus Cornelius Sulla,Domitia Lepida Minor
Isaac of Dalmatia,,,,,masculin,0400-01-01T00:00:00Z,Syrie,0383-05-30T00:00:00Z,Constantinople,,
Caius Norbanus,Caius,Norbanus,Balbus,Norbani,masculin,-0200-01-01T00:00:00Z,Rome,-0081-01-01T00:00:00Z,Rhodes,t2257343151,t2257343157
Marcus Valerius Messalla Appianus,Marcus,Valerius,,Valerii,masculin,-0044-01-01T00:00:00Z,,-0011-01-01T00:00:00Z,Rome,Appius Claudius Pulcher,
Marcus Valerius Messalla Appianus,Marcus,Valerius,,Valerii,masculin,-0044-01-01T00:00:00Z,,-0011-01-01T00:00:00Z,Rome,Marcus Valerius Messalla,
Lucius Porcius Cato,Lucius,Porcius,Cato,Porcii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0088-01-01T00:00:00Z,t2126623703,Marcus Porcius Cato Salonianus,t2126623704
Caius Sosius,Caius,Sosius,,Sosii,masculin,-0100-01-01T00:00:00Z,Rome antique,-0060-01-01T00:00:00Z,t2235023355,t2235023356,t2235023354
Caius Aurelius Cotta,Caius,Aurelius,,Aurelii,masculin,-0123-01-01T00:00:00Z,République romaine,-0073-01-01T00:00:00Z,t2265530075,Lucius Aurelius Cotta,t2265530072
Caius Aurelius Cotta,Caius,Aurelius,,Aurelii,masculin,-0123-01-01T00:00:00Z,République romaine,-0072-01-01T00:00:00Z,t2265530075,Lucius Aurelius Cotta,t2265530072
Spurius Lucretius Tricipitinus,Spurius,Lucretius,Q11953114,Lucretii,masculin,-0600-01-01T00:00:00Z,t2276522666,-0508-01-01T00:00:00Z,Rome,Titus Lucretius,t2276522663
Rutilius Namatianus,t2262929801,Rutilius,Namatianus,Rutilii,masculin,0400-01-01T00:00:00Z,Gaule,0500-01-01T00:00:00Z,,,
Théon de Smyrne,,,,,masculin,0070-01-01T00:00:00Z,Izmir,0135-01-01T00:00:00Z,,,
Pudens,t2238724879,t2238724877,Pudens,t2238724875,masculin,0100-01-01T00:00:00Z,Rome,0200-01-01T00:00:00Z,Rome,,
Caius Laelius,Caius,Laelius,,Laelii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0200-01-01T00:00:00Z,t2119065903,t2119065878,t2119065864
Marinos de Tyr,,,,,masculin,0100-01-01T00:00:00Z,Tyr,0130-01-01T00:00:00Z,Rome,,
Marcus Valerius Laevinus,Marcus,Valerius,Laevinus,Valerii,masculin,-0259-01-01T00:00:00Z,Rome antique,-0199-01-01T00:00:00Z,Rome,t2119065909,t2119065870
Numénios d'Apamée,,,,,masculin,0200-01-01T00:00:00Z,Apamée,0200-01-01T00:00:00Z,Apamée,,
Censorin,,,,,masculin,0250-01-01T00:00:00Z,,0250-01-01T00:00:00Z,,,
Lucius Valerius Flaccus,Lucius,Valerius,Flaccus,Valerii,masculin,-0139-01-01T00:00:00Z,Rome antique,-0084-01-01T00:00:00Z,Nicomédie,Lucius Valerius Flaccus,t2119065908
Lucius Marcius Philippus,Lucius,Marcius,,Marcii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0040-01-01T00:00:00Z,t2194624992,Lucius Marcius Philippus,t2194624996
Fructueux de Tarragone,,,,,masculin,0200-01-01T00:00:00Z,,0259-01-21T00:00:00Z,amphithéâtre de Tarragone,,
Marius Victorinus,Caius,Marius,,Marii,masculin,0290-01-01T00:00:00Z,Afrique,0364-01-01T00:00:00Z,Rome,,
Gnaeus Domitius Ahenobarbus,Cnaeus,Domitius,Ahenobarbus,Domitii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0200-01-01T00:00:00Z,t2127574811,t2127574816,t2127574817
Capelianus,,,,,masculin,0200-01-01T00:00:00Z,,,,,
Lucius Cornelius Scipio,Lucius,Cornelius,,Cornelii,masculin,-0305-01-01T00:00:00Z,Rome antique,-0249-01-01T00:00:00Z,t2249400797,Lucius Cornelius Scipio Barbatus,t2249400795
Lucius Licinius Murena,Lucius,Licinius,Murena,Licinii,masculin,-0104-01-01T00:00:00Z,Rome antique,-0050-01-01T00:00:00Z,t2267986586,Lucius Licinius Murena,t2267986584
Faustus Cornelius Sulla,Faustus,Cornelius,Sulla,Cornelii,masculin,-0087-01-01T00:00:00Z,Grèce,-0045-01-01T00:00:00Z,Thapsus,Sylla,Caecilia Metella Dalmatica
Marcus Fabius Ambustus,Marcus,Fabius,,Fabii,masculin,-0450-01-01T00:00:00Z,Rome antique,-0450-01-01T00:00:00Z,t2166423656,Numerius Fabius Ambustus,t2166423657
Évode,,,,,masculin,0050-01-01T00:00:00Z,Antioche-sur-l'Oronte,0069-01-01T00:00:00Z,Antioche-sur-l'Oronte,,
Lucius Cornelius Sisenna,Lucius,Cornelius,,Cornelii,masculin,-0123-01-01T00:00:00Z,Rome antique,-0066-01-01T00:00:00Z,Crète,t2236162030,t2236162032
Lucius Cornelius Sisenna,Lucius,Cornelius,,Cornelii,masculin,-0119-01-01T00:00:00Z,Rome antique,-0066-01-01T00:00:00Z,Crète,t2236162030,t2236162032
Lucius Cornelius Sisenna,Lucius,Cornelius,,Cornelii,masculin,-0118-01-01T00:00:00Z,Rome antique,-0066-01-01T00:00:00Z,Crète,t2236162030,t2236162032
Domitius Domitianus,Lucius,Domitius,,Domitii,masculin,0300-01-01T00:00:00Z,,0297-01-01T00:00:00Z,Alexandrie,,
Lucius Calpurnius Piso Frugi,Lucius,Calpurnius,Piso,Calpurnii,masculin,-0046-01-01T00:00:00Z,Rome antique,0032-01-01T00:00:00Z,t2242905282,Lucius Calpurnius Piso Caesoninus,Rutilia
Caius Bruttius Praesens,Caius,Bruttius,Praesens,Bruttii,masculin,0119-01-01T00:00:00Z,,,,Caius Bruttius Praesens,Laberia Hostilia Crispina
Marcus Claudius Marcellus,Marcus,Claudius,,Claudii,masculin,-0238-01-01T00:00:00Z,Rome antique,-0176-01-01T00:00:00Z,Rome,Marcus Claudius Marcellus,t2250755534
Cassius Severus,,Cassius,,Cassii,masculin,-0050-01-01T00:00:00Z,,0032-01-01T00:00:00Z,Sérifos,,
Titus Clodius Eprius Marcellus,Titus,Clodius,,Clodii,masculin,0100-01-01T00:00:00Z,Capoue,0079-01-01T00:00:00Z,,,
Caius Claudius Marcellus,Caius,Claudius,,Claudii,masculin,-0050-01-01T00:00:00Z,Rome antique,-0042-01-01T00:00:00Z,t2250755604,Marcus Claudius Marcellus,t2250755603
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Marcus Furius Camillus,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Marcus Furius Camillus,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Marcus Furius Camillus,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Marcus Furius Camillus,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Lucius Arruntius,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Furii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Lucius Arruntius,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Camillus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Lucius Arruntius,Livia Scriboniana
Lucius Arruntius Camillus Scribonianus,Lucius,Arruntius,Scribonianus,Arruntii,masculin,0000-01-01T00:00:00Z,,0042-01-01T00:00:00Z,Vis,Lucius Arruntius,Livia Scriboniana
Quintus Fulvius Flaccus,Quintus,Fulvius,,Fulvii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0260-01-01T00:00:00Z,t2119066261,Marcus Fulvius Flaccus,t2119066262
Lucius Licinius Crassus,Lucius,Licinius,,Licinii,masculin,-0139-01-01T00:00:00Z,Rome,-0090-01-01T00:00:00Z,t2212216137,t2212216134,t2212216133
Julius Classicus,,Julius,,Julii,masculin,0100-01-01T00:00:00Z,,0100-01-01T00:00:00Z,,,
Caius Cornelius Cethegus,Caius,Cornelius,,Cornelii,masculin,-0092-01-01T00:00:00Z,Rome antique,-0062-01-01T00:00:00Z,Rome,Publius Cornelius Cethegus,t2119066346
Publius Sulpicius Rufus,Publius,Sulpicius,,Sulpicii,masculin,-0123-01-01T00:00:00Z,Rome,-0087-01-01T00:00:00Z,Laurentum,t2119066508,t2119066526
Marcus Fulvius Flaccus,Marcus,Fulvius,,Fulvii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0120-01-01T00:00:00Z,Rome,t2297199918,t2297199911
Marcus Antonius Primus,Marcus,Antonius,,Antonii,masculin,0040-01-01T00:00:00Z,Toulouse,0100-01-01T00:00:00Z,Toulouse,Lucius Antonius,
Aulus Didius Gallus,Aulus,Didius,,Didii,masculin,t2126268019,,t2126268018,,,
Lucius Cornelius Merula,Lucius,Cornelius,,Cornelii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0086-01-01T00:00:00Z,Rome,t2242993861,t2242993862
Quintus Caecilius Metellus Nepos,Quintus,Caecilius,Nepos,Caecilii,masculin,-0130-01-01T00:00:00Z,Rome antique,-0054-01-01T00:00:00Z,t2259543713,Quintus Caecilius Metellus Baliaricus,t2259543716
Quintus Caecilius Metellus Nepos,Quintus,Caecilius,Metellus,Caecilii,masculin,-0130-01-01T00:00:00Z,Rome antique,-0054-01-01T00:00:00Z,t2259543713,Quintus Caecilius Metellus Baliaricus,t2259543716
Callistratus,,,,,masculin,1000-01-01T00:00:00Z,,1000-01-01T00:00:00Z,,,
Caius Cassius Longinus,Caius,Cassius,,Cassii,masculin,-0213-01-01T00:00:00Z,Rome antique,-0153-01-01T00:00:00Z,t2252880931,t2252880935,t2252880932
Caius Porcius Cato,Caius,Porcius,Cato,Porcii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0160-01-01T00:00:00Z,t2254586565,Marcus Porcius Cato Licinianus,t2254586567
Aulus Atilius Calatinus,Aulus,Atilius,,Atilii,masculin,-0250-01-01T00:00:00Z,Caiazzo,-0215-01-01T00:00:00Z,Rome,t2221358882,t2221358884
Titus Manlius Imperiosus Torquatus,Titus,Manlius,Imperiosus,Manlii,masculin,-0399-01-01T00:00:00Z,Rome antique,-0301-01-01T00:00:00Z,t2253883701,Lucius Manlius Capitolinus Imperiosus,t2253883707
Titus Manlius Imperiosus Torquatus,Titus,Manlius,Torquatus,Manlii,masculin,-0399-01-01T00:00:00Z,Rome antique,-0301-01-01T00:00:00Z,t2253883701,Lucius Manlius Capitolinus Imperiosus,t2253883707
Marcus Ulpius Trajanus,Marcus,Ulpius,Trajanus,Ulpii,masculin,0030-01-01T00:00:00Z,Ciudad romana de Itálica,0100-01-01T00:00:00Z,,,
Manius Valerius Maximus Corvinus Messalla,Manius,Valerius,Maximus,Valerii,masculin,-0300-01-01T00:00:00Z,Rome,-0300-01-01T00:00:00Z,t2119066874,Marcus Valerius Maximus Corvinus,t2119066836
Manius Valerius Maximus Corvinus Messalla,Manius,Valerius,Messalla,Valerii,masculin,-0300-01-01T00:00:00Z,Rome,-0300-01-01T00:00:00Z,t2119066874,Marcus Valerius Maximus Corvinus,t2119066836
Sponsianus,,,,,masculin,0300-01-01T00:00:00Z,,,,,
Caius Papirius Maso,Caius,Papirius,,Papirii,masculin,-0300-01-01T00:00:00Z,Rome antique,-0300-01-01T00:00:00Z,Rome,t2124818631,t2124818634
Publius Petronius,Publius,Petronius,,Petronii,masculin,-0100-01-01T00:00:00Z,t2193253675,0100-01-01T00:00:00Z,t2193253668,Publius Petronius Turpilianus,t2193253673
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Crassus,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Licinius Crassus,t2268312162
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Dives,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Licinius Crassus,t2268312162
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Mucianus,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Licinius Crassus,t2268312162
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Crassus,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Mucius Scævola,t2268312162
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Dives,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Mucius Scævola,t2268312162
Publius Licinius Crassus Dives Mucianus,Publius,Licinius,Mucianus,Licinii,masculin,-0179-01-01T00:00:00Z,Rome antique,-0129-01-01T00:00:00Z,t2268312155,Publius Mucius Scævola,t2268312162
Eusebius,,Flavius,,Flavii,masculin,0300-01-01T00:00:00Z,Thessalonique,0350-01-01T00:00:00Z,,,
Quintus Ogulnius Gallus,Quintus,Ogulnius,,Ogulnii,masculin,-0350-01-01T00:00:00Z,Rome,-0350-01-01T00:00:00Z,Rome,t2242219469,t2242219470
Manius Acilius Glabrio,Manius,Acilius,,Acilii,masculin,-0200-01-01T00:00:00Z,Rome antique,-0160-01-01T00:00:00Z,t2124818565,Manius Acilius Glabrio,t2124818564
Servius Calpurnius Domitius Dexter,Servius,Domitius,Dexter,Domitii,masculin,0150-01-01T00:00:00Z,,,,,
Sertorius,Quintus,Sertorius,,Sertorii,masculin,-0125-01-01T00:00:00Z,Norcia,-0071-01-01T00:00:00Z,Huesca,t2255720165,t2255720164
Caius Gracchus,Caius,Sempronius,Gracchus,Sempronii,masculin,-0153-01-01T00:00:00Z,t2294872955,-0120-01-01T00:00:00Z,Rome,Tiberius Sempronius Gracchus,Cornelia Africana
Frontin,Sextus,Julius,,Julii,masculin,0030-01-01T00:00:00Z,Gaule narbonnaise,0103-01-01T00:00:00Z,,,
Salonin,Publius,,,,masculin,0242-01-01T00:00:00Z,,0260-01-01T00:00:00Z,Colonia Claudia Ara Agrippinensium,Gallien,Salonine
Pomponius Mela,,Pomponius,,Pomponii,masculin,0015-01-01T00:00:00Z,Algésiras,0100-01-01T00:00:00Z,Rome,,
Appius Claudius Caecus,Appius,Claudius,,Claudii,masculin,-0400-01-01T00:00:00Z,Rome antique,-0300-01-01T00:00:00Z,t2144536888,Caius Claudius Crassus,t2144536882
Caius Julius Caesar Vipsanianus,Caius,Julius,Caesar,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Caesar,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Agrippa,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Agrippa,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Caesar,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Caesar,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Agrippa,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Agrippa,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Auguste,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Caesar,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Caesar,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Agrippa,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Agrippa,Julii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Julius,Caesar,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
Caius Julius Caesar Vipsanianus,Caius,Vipsanius,Caesar,Vipsanii,masculin,-0019-01-01T00:00:00Z,Rome,0004-02-19T00:00:00Z,Lycie,Marcus Vipsanius Agrippa,Julia Caesaris filia
