item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere,epouse
http://www.wikidata.org/entity/Q105761815,Cornelia,,,,,masculin,,,,,http://www.wikidata.org/entity/Q1241380,,
http://www.wikidata.org/entity/Q12285131,Lutatia,,Lutatia,,Lutatii,féminin,,http://www.wikidata.org/entity/Q1747689,,t2267226688,http://www.wikidata.org/entity/Q352035,http://www.wikidata.org/entity/Q7455880,
http://www.wikidata.org/entity/Q12289911,Papiria,,Papiria,,Papirii,féminin,-0214-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0158-01-01T00:00:00Z,t2263999744,http://www.wikidata.org/entity/Q715490,t2263999749,
http://www.wikidata.org/entity/Q12292735,Rusticiana,,,,,féminin,,,,,http://www.wikidata.org/entity/Q3854359,,
http://www.wikidata.org/entity/Q12293563,Sempronia Atratina,,Sempronia,Atratina,Sempronii,féminin,-0100-01-01T00:00:00Z,t2266970731,t2266970727,t2266970728,http://www.wikidata.org/entity/Q983266,http://www.wikidata.org/entity/Q54552575,
http://www.wikidata.org/entity/Q12298896,Caecilia Metella,,Caecilia,Metella,Caecilii,féminin,,,,,http://www.wikidata.org/entity/Q459853,,
http://www.wikidata.org/entity/Q20004965,Junius Balbus,,,,,masculin,,,,,,,
http://www.wikidata.org/entity/Q25478264,Vitellia,,Vitellia,,Vitellii,féminin,-0100-01-01T00:00:00Z,t2263770205,t2263770208,t2263770206,http://www.wikidata.org/entity/Q3927966,t2263770209,
http://www.wikidata.org/entity/Q2307,Scipion Émilien,Publius,Cornelius,Scipio,Cornelii,masculin,-0184-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0128-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q298168,http://www.wikidata.org/entity/Q12289911,
http://www.wikidata.org/entity/Q2307,Scipion Émilien,Publius,Cornelius,Aemilianus,Cornelii,masculin,-0184-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0128-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q298168,http://www.wikidata.org/entity/Q12289911,
http://www.wikidata.org/entity/Q2307,Scipion Émilien,Publius,Cornelius,Scipio,Cornelii,masculin,-0184-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0128-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1241388,http://www.wikidata.org/entity/Q12289911,
http://www.wikidata.org/entity/Q2307,Scipion Émilien,Publius,Cornelius,Aemilianus,Cornelii,masculin,-0184-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0128-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1241388,http://www.wikidata.org/entity/Q12289911,
http://www.wikidata.org/entity/Q256316,Tullia Ciceronis,,Tullia,,Tullii,féminin,-0078-01-01T00:00:00Z,t2266360055,-0044-01-01T00:00:00Z,t2266360054,http://www.wikidata.org/entity/Q1541,http://www.wikidata.org/entity/Q435936,
http://www.wikidata.org/entity/Q344282,Cnaeus Pedanius Fuscus,Cnaeus,,,,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q12277062,,
http://www.wikidata.org/entity/Q1234508,Lucius Iulius Ursus Servianus,Lucius,Julius,,Julii,masculin,0046-01-01T00:00:00Z,,0136-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2577717,Mummia Achaica,t2265432296,Mummia,,Mummii,féminin,-0034-01-01T00:00:00Z,,-0002-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4687729,Aemilia Clara,,,,,féminin,,,,,,,
http://www.wikidata.org/entity/Q6658867,Livia Ocellina,,Livia,,Livii,féminin,,,,,,,
http://www.wikidata.org/entity/Q56260322,Araneola,,,,,féminin,,,,,http://www.wikidata.org/entity/Q641216,,
http://www.wikidata.org/entity/Q57736893,Saturninus,,,Saturninus,,,,,,,,,
http://www.wikidata.org/entity/Q59617969,Silvana,,,,,féminin,0120-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q958613,http://www.wikidata.org/entity/Q5687629,
http://www.wikidata.org/entity/Q92432276,Helvia,,Helvia,,Helvii,féminin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q116440,t822414369,t822414364,http://www.wikidata.org/entity/Q92435761,t822414365,
http://www.wikidata.org/entity/Q95442176,Sosia,,Sosia,,Sosii,féminin,,,,,http://www.wikidata.org/entity/Q705416,,
http://www.wikidata.org/entity/Q97062732,Paulla Popillia,Paulla,Popillia,,Popillii,féminin,t1917341902,t1917341871,t1917341895,t1917341862,http://www.wikidata.org/entity/Q97062710,t1917341864,
http://www.wikidata.org/entity/Q98065247,Plautia,,,,,féminin,,,,,http://www.wikidata.org/entity/Q1159574,http://www.wikidata.org/entity/Q239010,
http://www.wikidata.org/entity/Q98241323,Cornelia Lentula Gaetulica,,Cornelia,,Cornelii,féminin,,,,,http://www.wikidata.org/entity/Q1236001,,
http://www.wikidata.org/entity/Q98278028,Nonia Polla,,Nonia,,Nonii,féminin,,,,,http://www.wikidata.org/entity/Q9024736,,
http://www.wikidata.org/entity/Q98365867,Tullius,Servius,Tullius,,Tullii,masculin,t2187236288,http://www.wikidata.org/entity/Q5171759,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5171759,t2187236306,t2187236296,
http://www.wikidata.org/entity/Q100701237,Numitoria,,Numitoria,,Numitorii,féminin,,http://www.wikidata.org/entity/Q1747689,,t2190297288,http://www.wikidata.org/entity/Q12285233,t2190297220,
http://www.wikidata.org/entity/Q102449495,Calventia,,Calventia,,Calventii,féminin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q199728,-0100-01-01T00:00:00Z,t1112297026,http://www.wikidata.org/entity/Q102450912,t1112297036,
http://www.wikidata.org/entity/Q106419598,Quintus Marcius Philippus,,,,,masculin,,,,,http://www.wikidata.org/entity/Q940162,,
http://www.wikidata.org/entity/Q106767960,Sempronia,,Sempronia,,Sempronii,féminin,,,,,,,
http://www.wikidata.org/entity/Q30939227,Proba,,,,,féminin,,,,,http://www.wikidata.org/entity/Q1270236,,
http://www.wikidata.org/entity/Q64086880,Anicia Iuliana,,,,,féminin,,,,,,,
http://www.wikidata.org/entity/Q89581370,Julia,,Julia,,Julii,féminin,t2168057424,t2168057431,t2168057426,t2168057427,http://www.wikidata.org/entity/Q1491473,t2168057422,
http://www.wikidata.org/entity/Q93714494,Pedius,Marcus,Pedius,,Pedii,masculin,-0200-01-01T00:00:00Z,t825919661,t825919658,t825919664,t825919652,t825919662,
http://www.wikidata.org/entity/Q93714494,Pedius,Quintus,Pedius,,Pedii,masculin,-0200-01-01T00:00:00Z,t825919661,t825919658,t825919664,t825919652,t825919662,
http://www.wikidata.org/entity/Q93953755,Pinarius,Lucius,Pinarius,,Pinarii,masculin,-0200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t2261070907,t2261070908,t2261070903,t2261070905,
http://www.wikidata.org/entity/Q96200806,Domitia Calvina,,Domitia,Calvina,Domitii,féminin,,http://www.wikidata.org/entity/Q1747689,,t2281032057,http://www.wikidata.org/entity/Q383846,t2281032058,
http://www.wikidata.org/entity/Q6485329,Julia,,Julia,,Julii,féminin,-0100-01-01T00:00:00Z,t1148131921,-0038-01-01T00:00:00Z,t1148131895,http://www.wikidata.org/entity/Q465074,http://www.wikidata.org/entity/Q89579302,
http://www.wikidata.org/entity/Q7455880,Servilia,,Servilia,,Servilii,féminin,,http://www.wikidata.org/entity/Q1747689,,t38364473,http://www.wikidata.org/entity/Q463000,http://www.wikidata.org/entity/Q99844311,
http://www.wikidata.org/entity/Q8265475,Claudia Marcella Minor,,Claudia,Marcella,Claudii,féminin,,http://www.wikidata.org/entity/Q220,0100-01-01T00:00:00Z,t2283206773,http://www.wikidata.org/entity/Q367828,http://www.wikidata.org/entity/Q229483,
http://www.wikidata.org/entity/Q9253607,Aemilia Lepida,,Aemilia,Lepida,Aemilii,féminin,,http://www.wikidata.org/entity/Q1747689,,t881495454,http://www.wikidata.org/entity/Q456950,t881495445,
http://www.wikidata.org/entity/Q10996733,Aemilia Lepida,,Aemilia,Lepida,Aemilii,féminin,-0089-01-01T00:00:00Z,,t1698907253,,http://www.wikidata.org/entity/Q721477,,
http://www.wikidata.org/entity/Q11002436,Lollia,,Lollia,,Lollii,féminin,,http://www.wikidata.org/entity/Q220,t1698907193,t1698907195,http://www.wikidata.org/entity/Q1839914,t1698907237,
http://www.wikidata.org/entity/Q11919227,Aemilia Paulla,,Aemilia,Paulla,Aemilii,féminin,-0021-01-01T00:00:00Z,,t611254909,,http://www.wikidata.org/entity/Q375849,http://www.wikidata.org/entity/Q2530944,
http://www.wikidata.org/entity/Q11923620,Caius Memmius,Caius,Memmius,,Memmii,masculin,-0105-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,,http://www.wikidata.org/entity/Q47483,http://www.wikidata.org/entity/Q88870518,t46581463,
http://www.wikidata.org/entity/Q11942281,Pomponia,t2246440112,Pomponia,,Pomponii,féminin,t2246440107,t2246440114,t2246440110,t2246440111,http://www.wikidata.org/entity/Q7810326,http://www.wikidata.org/entity/Q104790915,
http://www.wikidata.org/entity/Q11942503,Postumia,,,,,féminin,,http://www.wikidata.org/entity/Q220,t2253420233,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q773031,,
http://www.wikidata.org/entity/Q12282692,Cassia Longina,,Cassia,Longina,Cassii,féminin,,,,,,http://www.wikidata.org/entity/Q2391729,
http://www.wikidata.org/entity/Q12284966,Licinia,,,,,féminin,,,,,http://www.wikidata.org/entity/Q710877,http://www.wikidata.org/entity/Q11938274,
http://www.wikidata.org/entity/Q21517620,Marcus Claudius Marcellus Aeserninus,Marcus,Claudius,,Claudii,masculin,-0078-01-01T00:00:00Z,,-0021-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4281788,,
http://www.wikidata.org/entity/Q48872359,Marsa,,,,,féminin,,,,,,,
http://www.wikidata.org/entity/Q5057381,Ceionia Fabia,,Fabia,,Fabii,féminin,0150-01-01T00:00:00Z,,t2278561856,,http://www.wikidata.org/entity/Q455034,http://www.wikidata.org/entity/Q4828789,
http://www.wikidata.org/entity/Q5309410,Drusilla de Maurétanie la Jeune,,,,,féminin,0038-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1617666,0079-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q526000,http://www.wikidata.org/entity/Q6306817,
http://www.wikidata.org/entity/Q6454823,Caecilia Metella Dalmatica,,Caecilia,Metella,Caecilii,féminin,-0200-01-01T00:00:00Z,,-0080-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q703362,,
http://www.wikidata.org/entity/Q6485329,Julia,,Julia,,Julii,féminin,-0200-01-01T00:00:00Z,t1148131921,-0038-01-01T00:00:00Z,t1148131895,http://www.wikidata.org/entity/Q465074,http://www.wikidata.org/entity/Q89579302,
http://www.wikidata.org/entity/Q6485329,Julia,,Julia,,Julii,féminin,-0200-01-01T00:00:00Z,t1148131921,-0038-01-01T00:00:00Z,t1148131895,http://www.wikidata.org/entity/Q465074,http://www.wikidata.org/entity/Q89579302,
http://www.wikidata.org/entity/Q6485329,Julia,,Julia,,Julii,féminin,-0100-01-01T00:00:00Z,t1148131921,-0038-01-01T00:00:00Z,t1148131895,http://www.wikidata.org/entity/Q465074,http://www.wikidata.org/entity/Q89579302,
http://www.wikidata.org/entity/Q1541,Cicéron,Marcus,Tullius,Cicero,Tullii,masculin,-0106-12-31T00:00:00Z,http://www.wikidata.org/entity/Q116440,-0042-12-05T00:00:00Z,http://www.wikidata.org/entity/Q128086,http://www.wikidata.org/entity/Q3846543,http://www.wikidata.org/entity/Q92432276,
http://www.wikidata.org/entity/Q2253,Scipion l'Africain,Publius,Cornelius,Scipio,Cornelii,masculin,-0234-06-20T00:00:00Z,http://www.wikidata.org/entity/Q220,-0182-01-01T00:00:00Z,http://www.wikidata.org/entity/Q898417,http://www.wikidata.org/entity/Q3293507,http://www.wikidata.org/entity/Q20499663,
http://www.wikidata.org/entity/Q2259,Julia Caesaris filia,,Julia,,Julii,féminin,-0038-10-28T00:00:00Z,http://www.wikidata.org/entity/Q220,0014-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8471,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q233444,
http://www.wikidata.org/entity/Q7170,Salluste,Caius,Sallustius,Crispus,Sallustii,masculin,-0085-09-29T00:00:00Z,http://www.wikidata.org/entity/Q177061,-0034-05-11T00:00:00Z,http://www.wikidata.org/entity/Q220,t2282194394,t2282194395,
http://www.wikidata.org/entity/Q7170,Salluste,Caius,Sallustius,Crispus,Sallustii,masculin,-0085-09-29T00:00:00Z,http://www.wikidata.org/entity/Q177061,-0033-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,t2282194394,t2282194395,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Lentulus,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,http://www.wikidata.org/entity/Q985596,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Lentulus,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,http://www.wikidata.org/entity/Q985596,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Spinther,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,http://www.wikidata.org/entity/Q985596,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Spinther,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,http://www.wikidata.org/entity/Q985596,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Lentulus,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,t2269758496,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Lentulus,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,t2269758496,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Spinther,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,t2269758496,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q51380,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Spinther,Cornelii,masculin,-0075-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0025-01-01T00:00:00Z,t2269758496,t2269758503,t2269758505,
http://www.wikidata.org/entity/Q125414,Pompée,Cnaeus,Pompeius,Magnus,Pompeii,masculin,-0105-09-30T00:00:00Z,http://www.wikidata.org/entity/Q510990,-0047-09-26T00:00:00Z,http://www.wikidata.org/entity/Q1145715,http://www.wikidata.org/entity/Q336538,t2267804903,
http://www.wikidata.org/entity/Q125545,Publius Cornelius Sulla,Publius,Cornelius,Sulla,Cornelii,masculin,t2254021030,http://www.wikidata.org/entity/Q1747689,-0045-01-01T00:00:00Z,t2254021035,http://www.wikidata.org/entity/Q12145490,t2254021031,
http://www.wikidata.org/entity/Q125545,Publius Cornelius Sulla,Publius,Cornelius,Sulla,Cornelii,masculin,t2254021030,http://www.wikidata.org/entity/Q1747689,-0044-01-01T00:00:00Z,t2254021035,http://www.wikidata.org/entity/Q12145490,t2254021031,
http://www.wikidata.org/entity/Q125545,Publius Cornelius Sulla,Publius,Cornelius,Sulla,Cornelii,masculin,t2254021030,http://www.wikidata.org/entity/Q1747689,-0043-01-01T00:00:00Z,t2254021035,http://www.wikidata.org/entity/Q12145490,t2254021031,
http://www.wikidata.org/entity/Q154732,Agrippine la Jeune,,Julia,Agrippina,Julii,féminin,0015-11-04T00:00:00Z,http://www.wikidata.org/entity/Q365,0059-03-15T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q191039,http://www.wikidata.org/entity/Q229413,
http://www.wikidata.org/entity/Q162456,Fausta Cornelia,Fausta,Cornelia,,Cornelii,féminin,-0087-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11772,-0030-01-01T00:00:00Z,t2260776309,http://www.wikidata.org/entity/Q483783,http://www.wikidata.org/entity/Q6454823,
http://www.wikidata.org/entity/Q180081,Caton l'Ancien,Marcus,Porcius,,Porcii,masculin,-0233-01-01T00:00:00Z,http://www.wikidata.org/entity/Q754314,-0148-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,t2269787745,t2269787741,
http://www.wikidata.org/entity/Q189108,Gratien,,,,,masculin,0359-04-19T00:00:00Z,http://www.wikidata.org/entity/Q833060,0383-08-26T00:00:00Z,http://www.wikidata.org/entity/Q456,http://www.wikidata.org/entity/Q46720,http://www.wikidata.org/entity/Q1233341,
http://www.wikidata.org/entity/Q189705,Zénobie,,Septimia,,Septimii,féminin,0240-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5747,0275-01-01T00:00:00Z,http://www.wikidata.org/entity/Q159605,,,
http://www.wikidata.org/entity/Q207370,Caius Cassius Longinus,Caius,Cassius,,Cassii,masculin,-0086-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0041-01-01T00:00:00Z,http://www.wikidata.org/entity/Q379652,http://www.wikidata.org/entity/Q459857,t2269777537,
http://www.wikidata.org/entity/Q211772,Anthémius,,,,,masculin,0420-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16869,0472-07-12T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q3655796,,
http://www.wikidata.org/entity/Q229432,Lucrèce,,Lucretii,,Lucretii,féminin,-0600-01-01T00:00:00Z,t2284005887,-0508-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q705766,http://www.wikidata.org/entity/Q105763856,
http://www.wikidata.org/entity/Q229483,Octavie la Jeune,,Octavia,,Octavii,féminin,-0068-01-01T00:00:00Z,http://www.wikidata.org/entity/Q72288,-0010-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q363084,http://www.wikidata.org/entity/Q231696,
http://www.wikidata.org/entity/Q231696,Atia Balba Caesonia,,Atia,Caesonia,Atii,féminin,-0084-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q285148,http://www.wikidata.org/entity/Q241143,
http://www.wikidata.org/entity/Q232725,Aurelia Cotta,,Aurelia,,Aurelii,féminin,-0119-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0053-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q935566,http://www.wikidata.org/entity/Q56259970,
http://www.wikidata.org/entity/Q233077,Fulvie,,Fulvia,,Fulvii,féminin,-0076-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0039-01-01T00:00:00Z,http://www.wikidata.org/entity/Q368628,http://www.wikidata.org/entity/Q174265,http://www.wikidata.org/entity/Q12293562,
http://www.wikidata.org/entity/Q233704,Antonia l'Aînée,,Antonia,,Antonii,féminin,-0038-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0032-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q51673,http://www.wikidata.org/entity/Q229483,
http://www.wikidata.org/entity/Q234533,Cornelia Africana,,Cornelia,,Cornelii,féminin,-0188-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0109-01-01T00:00:00Z,t2269782715,http://www.wikidata.org/entity/Q2253,http://www.wikidata.org/entity/Q380862,
http://www.wikidata.org/entity/Q234533,Cornelia Africana,,Cornelia,,Cornelii,féminin,-0188-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0109-01-01T00:00:00Z,t2269782717,http://www.wikidata.org/entity/Q2253,http://www.wikidata.org/entity/Q380862,
http://www.wikidata.org/entity/Q234665,Livilla,,Claudia,,Claudii,féminin,-0012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q456,0031-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q156778,http://www.wikidata.org/entity/Q229836,
http://www.wikidata.org/entity/Q234665,Livilla,,Claudia,,Claudii,féminin,-0012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q456,0031-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q156778,http://www.wikidata.org/entity/Q229836,
http://www.wikidata.org/entity/Q234665,Livilla,,Livia,,Claudii,féminin,-0012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q456,0031-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q156778,http://www.wikidata.org/entity/Q229836,
http://www.wikidata.org/entity/Q234665,Livilla,,Livia,,Claudii,féminin,-0012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q456,0031-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q156778,http://www.wikidata.org/entity/Q229836,
http://www.wikidata.org/entity/Q241036,Julia Drusilla,,Julia,Drusilla,Julii,féminin,0018-09-16T00:00:00Z,http://www.wikidata.org/entity/Q1125398,0038-06-10T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q191039,http://www.wikidata.org/entity/Q229413,
http://www.wikidata.org/entity/Q255448,Porcie,,Porcia,,Porcii,féminin,-0100-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0042-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,http://www.wikidata.org/entity/Q193506,http://www.wikidata.org/entity/Q2334126,
http://www.wikidata.org/entity/Q255778,Drusilla,,,,,féminin,0038-01-01T00:00:00Z,,0079-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q298636,http://www.wikidata.org/entity/Q2693710,
http://www.wikidata.org/entity/Q260156,Domitilla la Jeune,,Flavia,Domitilla,Flavii,féminin,0045-01-01T00:00:00Z,,0066-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1419,http://www.wikidata.org/entity/Q241102,
http://www.wikidata.org/entity/Q266030,Julia Drusi Caesaris Filia,,Julia,,Julii,féminin,0005-01-01T00:00:00Z,,0043-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q313737,http://www.wikidata.org/entity/Q234665,
http://www.wikidata.org/entity/Q266030,Julia Drusi Caesaris Filia,,Livia,,Julii,féminin,0005-01-01T00:00:00Z,,0043-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q313737,http://www.wikidata.org/entity/Q234665,
http://www.wikidata.org/entity/Q268892,Sextilia,,Sextilia,,Sextilii,féminin,-0100-01-01T00:00:00Z,,0069-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,,,
http://www.wikidata.org/entity/Q270384,Cornelia Metella,,Cornelia,Metella,Cornelii,féminin,-0072-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t2261726749,t2261726751,http://www.wikidata.org/entity/Q316825,http://www.wikidata.org/entity/Q10996733,
http://www.wikidata.org/entity/Q270384,Cornelia Metella,,Cornelia,Metella,Cornelii,féminin,-0072-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t2261726749,t2261726754,http://www.wikidata.org/entity/Q316825,http://www.wikidata.org/entity/Q10996733,
http://www.wikidata.org/entity/Q270591,Marcia,,Marcia,,Marcii,féminin,-0080-01-01T00:00:00Z,t1120166100,-0100-01-01T00:00:00Z,t1120166097,http://www.wikidata.org/entity/Q707738,t1120166063,
http://www.wikidata.org/entity/Q291952,Sosipatra,,,,,féminin,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q47611,0400-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q311879,Hérode Atticus,,,,,masculin,0101-01-01T00:00:00Z,http://www.wikidata.org/entity/Q212150,0177-01-01T00:00:00Z,http://www.wikidata.org/entity/Q212150,http://www.wikidata.org/entity/Q606409,http://www.wikidata.org/entity/Q7924698,
http://www.wikidata.org/entity/Q311879,Hérode Atticus,,,,,masculin,0102-01-01T00:00:00Z,http://www.wikidata.org/entity/Q212150,0177-01-01T00:00:00Z,http://www.wikidata.org/entity/Q212150,http://www.wikidata.org/entity/Q606409,http://www.wikidata.org/entity/Q7924698,
http://www.wikidata.org/entity/Q333799,Regalianus,,,,,masculin,0250-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173082,0260-01-01T00:00:00Z,http://www.wikidata.org/entity/Q508815,,,
http://www.wikidata.org/entity/Q347310,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Lentulus,Cornelii,masculin,-0071-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0041-01-01T00:00:00Z,http://www.wikidata.org/entity/Q379652,http://www.wikidata.org/entity/Q51380,t1932257461,
http://www.wikidata.org/entity/Q347310,Publius Cornelius Lentulus Spinther,Publius,Cornelius,Spinther,Cornelii,masculin,-0071-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0041-01-01T00:00:00Z,http://www.wikidata.org/entity/Q379652,http://www.wikidata.org/entity/Q51380,t1932257461,
http://www.wikidata.org/entity/Q436302,Caecilia Metella,,Caecilia,Metella,Caecilii,féminin,-0069-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0043-01-01T00:00:00Z,t572985588,http://www.wikidata.org/entity/Q505341,http://www.wikidata.org/entity/Q1102155,
http://www.wikidata.org/entity/Q441955,Aspasia Annia Regilla,,Annia,,Annii,féminin,0125-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0160-01-01T00:00:00Z,http://www.wikidata.org/entity/Q212150,http://www.wikidata.org/entity/Q669830,http://www.wikidata.org/entity/Q4815798,
http://www.wikidata.org/entity/Q464452,Constantina,,,,,féminin,0315-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0354-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2277,http://www.wikidata.org/entity/Q8413,http://www.wikidata.org/entity/Q231063,
http://www.wikidata.org/entity/Q464452,Constantina,,,,,féminin,0315-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,0354-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2277,http://www.wikidata.org/entity/Q8413,http://www.wikidata.org/entity/Q231063,
http://www.wikidata.org/entity/Q469050,Pomponia Graecina,,Pomponia,Graecina,Pomponii,féminin,0100-01-01T00:00:00Z,t294333710,0083-01-01T00:00:00Z,t294333829,http://www.wikidata.org/entity/Q984421,t294333700,
http://www.wikidata.org/entity/Q469701,Livie,,Julia,Drusilla,Livii,féminin,-0057-01-28T00:00:00Z,http://www.wikidata.org/entity/Q220,0029-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q720855,http://www.wikidata.org/entity/Q2268436,
http://www.wikidata.org/entity/Q469701,Livie,,Livia,Drusilla,Livii,féminin,-0057-01-28T00:00:00Z,http://www.wikidata.org/entity/Q220,0029-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q720855,http://www.wikidata.org/entity/Q2268436,
