item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q1235764,Servius Sulpicius Camerinus Cornutus,Servius,Sulpicius,Camerinus,Sulpicii,masculin,t2259804327,http://www.wikidata.org/entity/Q1747689,-0500-01-01T00:00:00Z,t2259804330,http://www.wikidata.org/entity/Q1235703,t2259804337
http://www.wikidata.org/entity/Q1235764,Servius Sulpicius Camerinus Cornutus,Servius,Sulpicius,Cornutus,Sulpicii,masculin,t2259804327,http://www.wikidata.org/entity/Q1747689,-0500-01-01T00:00:00Z,t2259804330,http://www.wikidata.org/entity/Q1235703,t2259804337
http://www.wikidata.org/entity/Q1235782,Titus Sicinius Sabinus,Titus,Sicinius,Sabinus,Sicinii,masculin,-0550-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0500-01-01T00:00:00Z,t2259836340,t2259836339,t2259836353
http://www.wikidata.org/entity/Q1235787,Caius Iulius Iullus,Caius,Julius,Jullus,Julii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0499-01-01T00:00:00Z,t2259866871,t2259866878,t2259866874
http://www.wikidata.org/entity/Q1236045,Cæso Fabius Vibulanus,Caeso,Fabius,Vibulanus,Fabii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0476-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1139578,http://www.wikidata.org/entity/Q99774707,t2259986422
http://www.wikidata.org/entity/Q1236455,Titus Veturius Calvinus,Titus,Veturius,Calvinus,Veturii,masculin,-0350-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0350-01-01T00:00:00Z,t2259815714,t2259815713,t2259815719
http://www.wikidata.org/entity/Q1236548,Quintus Fabius Vibulanus,Quintus,Fabius,Vibulanus,Fabii,masculin,-0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t2259873065,t2259873062,http://www.wikidata.org/entity/Q1232953,t2259873053
http://www.wikidata.org/entity/Q1236570,Marcus Minucius Augurinus,Marcus,Minucius,Augurinus,Minucii,masculin,-0600-01-01T00:00:00Z,t2259790398,-0500-01-01T00:00:00Z,t2259790402,http://www.wikidata.org/entity/Q63105711,t2259790394
http://www.wikidata.org/entity/Q1236578,Postumius Cominius Auruncus,Postumus,Cominius,Auruncus,Cominii,masculin,-0600-01-01T00:00:00Z,t2259986421,-0500-01-01T00:00:00Z,t2259986431,t2259986400,t2259986405
http://www.wikidata.org/entity/Q675499,Spurius Postumius Albus Regillensis,Spurius,Postumius,Regillensis,Postumii,masculin,t2258113560,http://www.wikidata.org/entity/Q1747689,-0438-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q657468,t2258113564
